taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid211669	1.7320508075688772	0.8944271909999159	0.900951225712778	4.866934411168334	rod-shaped	Psychromonas hadalis	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000420245	3979980.0	39.11	3726.0	84.47718330242866	0.0
txid215591	19.364916731037084	0.2449489742783178	0.9087025526035768	14.901882398694156	spiral-shaped	Treponema caldarium	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	species	G000219725	3239340.0	45.58	2876.0	92.79269851265998	3.0
txid215813	0.65	0.5	0.09490227807719163	1.0210176124166828	ovoid-shaped	Dinoroseobacter shibae	Dinoroseobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000018145	4417868.0	65.52	4283.0	90.12736460211123	2.0
txid216465	2.0	2.0	4.188790204786391	12.56637061435917	coccus-shaped	Polaromonas naphthalenivorans	Polaromonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000015505	5366143.0	61.68	5020.0	88.45889869129465	2.0
txid216816	2.116601048851672	1.1313708498984762	1.74871344708607	7.523048549464956	rod-shaped	Bifidobacterium longum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000007525	2260266.0	60.13	1833.0	86.96799403256077	4.0
txid217090	3.872983346207418	0.6324555320336759	1.150503014353443	7.695298980971184	rod-shaped	Paenibacillus pasadenensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000422485	5714182.0	63.27	4879.0	87.01618184370047	0.0
txid217159	3.0000000000000004	0.5	0.5563236990731926	4.7123889803846915	rod-shaped	Clostridium carboxidivorans	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G001038625	5752782.0	29.93	5197.0	84.67631834475911	11.0
txid217169	4.330127018922194	0.14142135623730953	0.06727699566909012	1.9238247452427968	coccus-shaped	Marinospirillum insulare	Marinospirillum	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000686905	2920434.0	43.07	2839.0	92.02960929779613	0.0
txid217511	0.9899494936611664	0.6324555320336759	0.2447712172324449	1.966948124691404	rod-shaped	Fulvimarina pelagi	Fulvimarina	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000153705	3806238.0	61.23	3530.0	86.76921937093792	3.0
txid218140	1.1	0.85	0.4634176413279694	2.9373891311064573	rod-shaped	Bifidobacterium psychraerophilum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000741705	2615078.0	58.75	2143.0	88.13186451799908	1.0
txid218208	3.3166247903554003	1.1489125293076057	3.0413940773252177	11.971075803945837	rod-shaped	Desulfatibacillum aliphaticivorans	Desulfatibacillum	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	species	N6168	6493516.509839214	54.4648392151	5302.009839215099	87.51429215870999	1.5098392151
txid218284	2.5	0.75	0.9940195505498954	5.8904862254808625	rod-shaped	Rossellomorea vietnamensis	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001591825	4410879.0	43.74	4527.0	86.95695347798024	1.0
txid219182	4.0	0.8	1.876578011744304	10.053096491487338	rod-shaped	Ottowia thiooxydans	Ottowia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000422885	7048723.0	58.59	6513.0	89.2287156127429	1.0
txid220697	5.5	1.55	9.403146786352478	26.782077371852985	rod-shaped	Thalassospira xiamenensis	Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000300235	4768950.0	54.66	4397.0	88.78419777938541	4.0
txid220714	2.569046515733026	0.8774964387392122	1.376757216204734	7.082183954567696	ovoid-shaped	Fructobacillus pseudoficulneus	Fructobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N7708	1412714.000002397	44.460002397	1340.0000023970001	89.12296739995371	1.000002397
txid220754	3.25	1.45	4.568595666636007	14.8047553800419	rod-shaped	Jeotgalibacillus campisalis	Jeotgalibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000829515	3650490.0	41.06	3576.0	85.64064002366806	1.0
txid221027	10.000000000000002	0.25	0.4867832366890434	7.853981633974483	coccus-shaped	Treponema putidum	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	species	G000755145	2800562.0	37.29	2636.0	91.35041466677043	2.0
txid221126	3.3	0.3	0.2261946710584652	3.110176727053895	rod-shaped	Algibacter lectus	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000764755	4692319.0	33.26	4585.0	88.94535942675678	1.0
txid222814	2.5	0.4	0.2974041045398338	3.1415926535897927	rod-shaped	Paraglaciecola polaris	Paraglaciecola	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000315055	5239503.0	44.08	4656.0	87.94555514139414	1.0
txid223527	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	Halomonas boliviensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000236035	4208238.0	54.68	3826.0	90.15053331109124	2.0
txid223900	2.85	0.4	0.3413864016900909	3.5814156250923643	rod-shaped	Chromohalobacter japonicus	Chromohalobacter	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000821045	3375071.0	61.14	3134.0	89.75624512788029	1.0
txid223967	5.5	0.9	3.308097064230051	15.550883635269473	rod-shaped	Methylorubrum populi	Methylorubrum	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	N10071	6434777.0042217765	69.21422177645	6060.50422177645	86.23435042993134	3.0042217764499997
txid224999	3.872983346207418	0.6928203230275509	1.3730179538672578	8.429777677248872	rod-shaped	Tepidanaerobacter syntrophicus	Tepidanaerobacter	Tepidanaerobacteraceae	Thermosediminibacterales	Clostridia	Firmicutes	Bacteria	species	G001485475	2427900.0	38.63	2304.0	89.63684665760535	4.0
txid225194	3.25	0.5	0.605411084285533	5.105088062083413	rod-shaped	Citrifermentans bemidjiense	Citrifermentans	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000020725	4615150.0	60.27	4022.0	87.40994333878639	4.0
txid225453	0.55	0.55	0.08711374629016701	0.9503317777109126	coccus-shaped	Yaniella halotolerans	Yaniella	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000420805	2775456.0	55.65	2581.0	91.19463612465843	1.0
txid225843	1.3	0.65	0.3594832843717071	2.654645792283376	rod-shaped	Formosa algae	Formosa	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G001439665	4292461.0	33.4	3673.0	90.17442441527132	1.0
txid225848	3.5	0.65	1.0895108772496351	7.147123286916777	rod-shaped	Shewanella psychrophila	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G002005305	6353406.0	44.3	5555.0	84.3928752546272	9.0
txid225906	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	Paenibacillus sanguinis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000374825	4804136.0	49.31	4401.0	87.61537974778399	0.0
txid225917	3.0800702882410227	0.4949232003839765	0.5607909635412619	4.789038325952791	rod-shaped	Paenibacillus massiliensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N6873	6356107.008648009	48.3936480093	5546.0086480093	85.56369850304989	0.008648009299999999
txid225985	6.999999999999999	0.7	2.604118510438139	15.393804002589984	rod-shaped	Fictibacillus gelatini	Fictibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000430745	4171218.0	41.39	4320.0	86.1579279721175	0.0
txid226010	1.3416407864998738	0.4898979485566356	0.2221121343935814	2.064865395436372	rod-shaped	Aestuariibacter salexigens	Aestuariibacter	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000429145	3783840.0	48.45	3421.0	92.52743244957504	1.0
txid226504	1.3674794331177345	0.4472135954999579	0.1913871179474214	1.9212579332321365	rod-shaped	Algoriphagus mannitolivorans	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000429425	4152949.0	42.73	3653.0	91.69645473614052	1.0
txid226505	1.3416407864998738	0.3872983346207417	0.1428491614135153	1.6324194278107962	rod-shaped	Algoriphagus halophilus	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G900129785	4978503.0	39.36	4157.0	91.47273788928119	1.0
txid227138	4.0	0.8	1.876578011744304	10.053096491487338	rod-shaped	Tepidibacter formicigenes	Tepidibacter	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142235	2639825.0	27.73	2719.0	87.99594670101239	1.0
txid227942	1.2	0.9	0.5725552611167398	3.392920065876977	rod-shaped	Limosilactobacillus gastricus	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434365	1848461.0	41.64	1855.0	90.6996144360092	1.0
txid227943	1.6	1.0	0.9948376736367678	5.026548245743669	rod-shaped	Limosilactobacillus antri	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N8774	2272366.502847445	51.11284744545	2145.5028474454502	87.97246390197841	1.00284744545
txid227944	5.75	1.0	4.254240051736178	18.064157758141317	rod-shaped	Lactobacillus kalixensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434335	2078190.0	36.1	1976.0	89.41246950471323	1.0
txid228229	2.8	1.0	1.9373154697137056	8.796459430051419	rod-shaped	Ligilactobacillus saerimneri	Ligilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000423265	1720753.0	42.54	1760.0	87.73984412637955	1.0
txid228574	4.5	0.75	1.8775924843720249	10.602875205865553	rod-shaped	Paenibacillus lactis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000230915	6805951.0	51.84	6163.0	85.27497479779093	1.0
txid228599	1.5	0.7	0.4874704600820161	3.2986722862692828	rod-shaped	Nocardia higoensis	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000308595	6980705.0	69.31	6365.0	89.64130413761934	1.0
txid228601	0.4	0.33	0.02480365939825482	0.4146902302738528	rod-shaped	Nocardia pneumoniae	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000308755	7588197.0	68.1	6781.0	87.91752507216141	1.0
txid228604	1.25	0.65	0.342891748169936	2.552544031041707	rod-shaped	Prevotella salivae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000185845	3274581.0	41.37	2722.0	86.80802215611708	1.0
txid228745	1.0	0.6	0.2261946710584652	1.8849555921538759	rod-shaped	Thermovibrio ammonificans	Thermovibrio	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria	species	G000185805	1759526.0	52.13	1833.0	95.27276095948568	3.0
txid228955	4.0	0.55	0.9067749045658292	6.9115038378975475	rod-shaped	Arenibacter certesii	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000429545	4989751.0	37.67	4175.0	86.87754158474041	1.0
txid228959	4.999999999999999	0.275	0.2915340713915248	4.319689898685966	rod-shaped	Maribacter ulvicola	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900155985	4511475.0	35.19	3902.0	89.21044669426296	1.0
txid229920	100.00000000000004	0.2	3.1394982584874005	62.83185307179586	filament-shaped	Leptolinea tardivitalis	Leptolinea	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria	species	N4684	3681805.500024437	46.815024437000005	3307.000024437	91.63203653848103	1.000024437
txid229921	100.00000000000004	0.4472135954999579	15.684547218845491	140.4962946208145	filament-shaped	Levilinea saccharolytica	Levilinea	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria	species	G001050255	4084597.0	59.68	3669.0	91.79480864330068	1.0
txid229980	1.5874507866387544	1.5874507866387544	2.0945919662806523	7.916813487046277	coccus-shaped	Aeropyrum camini	Aeropyrum	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	N2214	1593521.5215842742	56.7365842743	1866.5215842743	88.48293969782776	1.0215842742999999
txid230105	1.0	0.3	0.0636172512351933	0.9424777960769379	rod-shaped	Methylophaga aminisulfidivorans	Methylophaga	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000214595	3261960.0	43.37	3120.0	92.2578449766398	1.0
txid230143	2.8	0.65	0.8572293704248398	5.717698629533423	ovoid-shaped	Scardovia wiggsiae	Scardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000269605	1550817.0	52.93	1246.0	88.59246448807306	2.0
txid230667	1.95	0.7	0.6606507551111535	4.288273972150067	rod-shaped	Chitinibacter tainanensis	Chitinibacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000429785	3425989.0	56.06	3201.0	90.4094846772713	0.0
txid231049	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Furfurilactobacillus rossiae	Furfurilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000428925	2862294.0	43.34	2736.0	85.91077646111826	1.0
txid231053	3.1622776601683795	0.8944271909999159	1.7995892603314676	8.885765876316732	rod-shaped	Saccharibacter floricola	Saccharibacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000378165	2384067.0	51.22	2231.0	90.0777536872915	1.0
txid231440	2.6870057685088806	0.916515138991168	1.571158086396094	7.736741999816638	rod-shaped	Desulfopila aestuarii	Desulfopila	Desulfocapsaceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G900143695	6065581.0	49.63	5323.0	86.04976176231098	1.0
txid231447	2.15	1.2	1.9792033717615696	8.105309046261668	rod-shaped	Desulfobulbus japonicus	Desulfobulbus	Desulfobulbaceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000429945	5800571.0	45.8	5009.0	84.31249268390991	0.0
txid231455	1.2	0.4	0.13404128655316455	1.5079644737231006	rod-shaped	Dyella japonica	Dyella	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000620485	5018507.0	67.17	4339.0	88.62866984144884	3.0
txid232270	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Effusibacillus pohliae	Effusibacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000376225	3363524.0	54.82	3503.0	86.1794356157411	0.0
txid233316	3.7416573867739413	0.4	0.4534353735224144	4.701905343415599	rod-shaped	Alteromonas stellipolaris	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001562115	4904192.0	43.52	4182.0	88.42325096570445	5.0
txid237018	6.0	0.6	1.6399113651738724	11.309733552923255	rod-shaped	Algoriphagus aquimarinus	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G900112005	5119527.0	40.27	4408.0	89.35698551838871	1.0
txid237069	4.0	0.4	0.4858996637552214	5.026548245743669	rod-shaped	Tenuibacillus multivorans	Tenuibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900103915	2950395.0	37.69	3094.0	87.2786525194084	1.0
txid237373	1.9183326093250883	0.4472135954999579	0.2779149325264026	2.695186234604534	rod-shaped	Arenibacter palladensis	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900129275	5551910.0	39.65	4580.0	88.92269507250656	1.0
txid237679	1.9364916731037085	0.5	0.34750432739763243	3.041834006980209	rod-shaped	Lentibacillus halodurans	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900112045	3670765.0	41.57	3577.0	83.21908376046954	0.0
txid240237	3.5	0.7	1.2571606602115153	7.6969020012949905	rod-shaped	Woodsholea maritima	Woodsholea	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000382325	3105947.0	55.68	2901.0	89.61411769099729	2.0
txid240302	3.0397368307141335	0.7348469228349535	1.1853114747462976	7.017505120744515	rod-shaped	Halobacillus dabanensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900114165	4137344.0	41.73	4123.0	84.03275144633852	0.0
txid241244	2.98	1.105	2.504564286314221	10.344950449005824	rod-shaped	Rummeliibacillus stabekisii	Rummeliibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001617605	3420739.0	37.65	3454.0	84.11726238102351	12.0
txid242750	2.1908902300206647	0.7483314773547882	0.8538927265239428	5.150679239685597	rod-shaped	Prevotella bergensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000160535	3273670.0	47.61	2716.0	88.4042679928032	1.0
txid243629	1.2	0.8	0.4691445029360758	3.0159289474462017	rod-shaped	Hydrocarboniphaga effusa	Hydrocarboniphaga	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000271305	5193926.0	65.18	4488.0	90.48750405762422	1.0
txid243924	1.4	0.75	0.5080544369477243	3.2986722862692828	rod-shaped	Pseudomonas lutea	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000759445	5647497.0	60.15	4980.0	85.72923544713701	7.0
txid244365	2.1	1.0	1.3875367553354918	6.5973445725385655	rod-shaped	Methylohalobius crimeensis	Methylohalobius	Methylothermaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000421465	3509607.0	58.28	3367.0	91.32338749039423	2.0
txid244573	2.3	2.3	6.3706263027044985	16.619025137490002	coccus-shaped	Thiocapsa marina	Thiocapsa	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000223985	5595540.0	64.11	4944.0	85.68304399575376	2.0
txid244596	1.1832159566199232	0.3872983346207417	0.12418517584987535	1.4396586137792409	rod-shaped	Hoeflea phototrophica	Hoeflea	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000154705	4468465.0	59.81	4231.0	89.64165546781723	2.0
txid244787	0.4	0.3	0.021205750411731103	0.3769911184307752	rod-shaped	Nautilia profundicola	Nautilia	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000021725	1676444.0	33.51	1737.0	93.8164352641663	4.0
txid245160	3.1622776601683795	0.9797958971132712	2.1380516163999856	9.733868822336671	rod-shaped	Fictibacillus macauensis	Fictibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000269865	3736359.0	40.63	3923.0	86.15282953270818	1.0
txid245188	3.5	1.0	2.4870941840919194	10.995574287564272	rod-shaped	Yoonia vestfoldensis	Yoonia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000382265	3721596.0	61.85	3730.0	91.71282965695364	3.0
txid245836	0.9797958971132712	0.4898979485566356	0.15390597961942368	1.5079644737231006	rod-shaped	Nocardiopsis salina	Nocardiopsis	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	species	G000341025	5808301.0	70.38	5414.0	86.29134406085359	1.0
txid246272	2.75	0.3499999999999999	0.2533563575426268	3.0237829290801765	rod-shaped	Alkalihalobacillus bogoriensis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000621445	5002403.0	36.69	4862.0	85.58120967063229	1.0
txid246786	3.233459731180093	0.8529134417858172	1.6846730835250217	8.664076699786447	rod-shaped	Metabacillus indicus	Metabacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000709935	4072175.0	44.36	4124.0	87.17520735233629	1.0
txid248039	3.5	0.4	0.4230678106834255	4.3982297150257095	rod-shaped	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	species	G000487995	2332248.0	31.15	2145.0	88.20116900089529	3.0
txid249408	2.1213203435596424	2.1213203435596424	4.9982433054281605	14.137166941154067	coccus-shaped	Deinococcus marmoris	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	species	G000701405	4800021.0	64.43	4681.0	86.43124686329496	1.0
txid251747	2.4	0.7	0.8338310501402907	5.277875658030852	rod-shaped	Chromobacterium subtsugae	Chromobacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001020585	4665268.0	64.89	4251.0	89.37724477993548	1.0
txid252302	1.6	0.75	0.5964117303299373	3.7699111843077517	rod-shaped	Oceanicola granulosus	Oceanicola	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000153305	4053139.0	70.41	3718.0	91.49205097579927	4.0
txid252966	11.499999999999998	0.5	2.2252947962927703	18.064157758141317	rod-shaped	Mahella australiensis	Mahella	Thermoanaerobacterales Family IV. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	species	G000213255	3135972.0	43.45	2970.0	91.0189568019102	3.0
txid253239	3.464101615137755	0.5656854249492381	0.8232329434920688	6.156239184776948	rod-shaped	Ethanoligenens harbinense	Ethanoligenens	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000178115	3008576.0	55.56	2784.0	86.20776074794189	3.0
txid253314	4.898979485566356	0.7071067811865476	1.8312646840311635	10.882796185405306	filament-shaped	Acetivibrio straminisolvens	Acetivibrio	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000521465	3907117.0	38.33	4567.0	85.96312831174495	1.0
txid254410	3.85	0.9	2.2584124188493635	10.885618544688636	rod-shaped	Alteribacter aurantiacus	Alteribacter	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000429705	4023079.0	42.46	3964.0	84.35814956653846	0.0
txid254757	2.3664319132398464	0.6928203230275509	0.8050614441793262	5.150679239685597	rod-shaped	Siminovitchia farraginis	Siminovitchia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001439965	5308781.0	34.69	5329.0	82.83364862856463	1.0
txid254759	2.1908902300206643	0.6324555320336759	0.6220578767068163	4.353118474162122	rod-shaped	Siminovitchia fordii	Siminovitchia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000374565	4509444.0	41.23	4357.0	83.24270131750167	0.0
txid255507	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Aliarcobacter cibarius	Aliarcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000522465	2201349.0	27.12	2196.0	92.4774763111165	3.0
txid256821	0.9	0.55	0.17026777683987185	1.555088363526948	rod-shaped	Gulosibacter molinativorax	Gulosibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000425685	3379129.0	64.3	3167.0	90.58562132431169	0.0
txid257003	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Sphingomonas phyllosphaerae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000427645	3920299.0	67.2	3569.0	89.86090091597605	2.0
txid257440	2.1213203435596424	0.3872983346207417	0.23470299523650706	2.5810817442954646	rod-shaped	Pleomorphomonas koreensis	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000425185	4620652.0	67.19	4246.0	87.8319553171284	1.0
txid258256	3.25	0.7	1.1609493851953279	7.147123286916777	rod-shaped	Pseudovibrio denitrificans	Pseudovibrio	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001310815	6053738.0	52.23	6188.0	86.49987825703722	1.0
txid258515	6.0	0.3	0.4170464247640451	5.6548667764616285	rod-shaped	Acetanaerobacterium elongatum	Acetanaerobacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900103835	2916215.0	49.03	2778.0	85.84346490227915	0.0
txid258591	3.25	0.86	1.7213424939524706	8.78075146678347		Halomonas anticariensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000409775	5070590.0	58.54	4741.0	90.16217047720284	1.0
txid259059	1.25	0.7	0.3912591850658288	2.7488935718910685	rod-shaped	Liquorilactobacillus satsumensis	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001435195	2639652.0	39.94	2463.0	84.9369916943597	1.0
txid260552	4.999999999999999	0.55	1.1443578489935573	8.639379797371932	rod-shaped	Microbulbifer agarilyticus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000220505	3862761.0	56.81	3208.0	88.69031762513912	1.0
txid261685	2.8	0.5	0.5170537909033202	4.3982297150257095	rod-shaped	Thermosinus carboxydivorans	Thermosinus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	species	G000169155	2889774.0	51.5	2886.0	86.81194446347708	7.0
txid261934	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	rod-shaped	Pleomorphomonas oryzae	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000422965	5230452.0	63.0	4851.0	87.76381085229346	1.0
txid261964	3.0000000000000004	0.3499999999999999	0.2774091762966737	3.2986722862692828	rod-shaped	Kangiella koreensis	Kangiella	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000024085	2852073.0	43.69	2638.0	90.08279241099369	2.0
txid262077	2.1213203435596424	0.6928203230275509	0.7126565593852633	4.61717938858271	rod-shaped	Marinobacter daepoensis	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000421165	3830061.0	56.76	3527.0	92.01080609421105	1.0
txid262325	7.25	0.85	3.9532362056141057	19.3600647277471	rod-shaped	Lysobacter concretionis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000768345	3032117.0	67.24	2636.0	88.95567024623391	1.0
txid262806	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Jonesia quinghaiensis	Jonesia	Jonesiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000423205	3038127.0	57.06	2752.0	90.65071999952602	1.0
