taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid433651	1.6	0.3741657386773941	0.16221529801606627	1.8807621373662395	rod-shaped	Nocardioides koreensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid433657	1.7888543819998317	0.4898979485566356	0.3064099111660701	2.753153860581828	ovoid-shaped	Nocardioides bigeumensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid433659	1.1224972160321824	0.4898979485566356	0.18080454452981728	1.7275903365350889	rod-shaped	Nocardioides mesophilus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid433664	1.9748417658131496	0.31622776601683805	0.14682488603219207	1.9619239833451367	ovoid-shaped	Nocardioides agariphilus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid433840	2.0	0.2	0.060737457969402685	1.2566370614359172	rod-shaped	Pseudoxanthobacter soli	Pseudoxanthobacter	Pseudoxanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900148505	5165242.0	67.84	4336.0	86.70226874171625	1.0
txid433924	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Pseudacidovorax intermedius	Pseudacidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001476815	5546132.0	70.18	5163.0	91.35107134125191	1.0
txid434464	2.5	0.9	1.3995795271742528	7.0685834705770345	ovoid-shaped	Leuconostoc holzapfelii	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6522	1896387.8783877776	38.249637777575	1879.253387777575	88.66843865749158	3.315887777575
txid435289	1.4	0.55	0.2890592490537359	2.419026343264141	rod-shaped	Lysobacter spongiicola	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7078	3970705.1273669503	67.73153361725	3470.127366950584	88.9388835646198	1.54403361725
txid435880	1.0	0.3	0.0636172512351933	0.9424777960769379	rod-shaped	Algoriphagus hitonicola	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9065	4932422.187000239	41.976000239339996	4268.68700023934	90.45834839374308	1.0870002393400002
txid435897	11.000000000000002	0.4	1.3655456067603635	13.823007675795088	rod-shaped	Lysobacter capsici	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001442785	6391889.0	66.62	5192.0	83.56698622269569	2.0
txid435905	2.15	0.3	0.1449059611468292	2.0263272615654166	rod-shaped	Microbulbifer celer	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7120	4349217.566994034	52.8919940335	3790.0669940335	86.21701810373581	1.0669940334999999
txid435906	2.35	0.5	0.4286964975211072	3.6913713679680074	rod-shaped	Salegentibacter salarius	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001431365	3775942.0	36.9	3374.0	89.62605887484501	1.0
txid435907	4.0	0.6	1.0744246875277093	7.5398223686155035	rod-shaped	Marinobacter salicampi	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7130	4081285.7948038783	56.91605387808124	3988.294803878081	91.0570535142256	1.6073038780812499
txid435908	2.25	0.45	0.3339905689847649	3.1808625617596658	rod-shaped	Pseudidiomarina salinarum	Pseudidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000753715	2480276.0	52.97	2323.0	94.02514075046486	1.0
txid435909	1.2649110640673518	0.9899494936611664	0.7196048420832978	3.933896249382807		Halobacillus campisalis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	3991715.235985843	43.545985843100006	4098.2359858431	85.53499488949029	3.569319176433334
txid435910	2.25	0.95	1.3703888954346477	6.715154297048183	rod-shaped	Franconibacter pulveris	Franconibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000621185	4710926.0	56.56	4316.0	88.2776761935976	0.0
txid435912	1.4142135623730951	0.9	0.7088320412714894	3.9985946443425298	rod-shaped	Vibrio porteresiae	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9610	5125472.95468035	45.48218035012499	4916.579680350125	86.76361946563293	5.892180350124999
txid436000	5.650000000000001	0.4	0.6932447788921478	7.099999397112932	rod-shaped	Anaerobranca zavarzinii	Anaerobranca	Proteinivoraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900111575	2300172.0	32.93	2343.0	90.23559977253876	0.0
txid436510	3.464101615137755	1.4422205101855958	4.873703327403791	15.695391866761096	rod-shaped	Desulfovibrio marrakechensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N3840	3717000.786054807	55.687610362433325	3299.5638325846553	87.44020684526735	2.363832584655556
txid436515	1.4142135623730951	0.5916079783099616	0.3345433448003329	2.6284449929116933	rod-shaped	Variovorax boronicumulans	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N9155	6591198.558273131	65.58827313045	6158.05827313045	91.53462639891774	3.05827313045
txid436516	3.5	0.75	1.43580601746096	8.246680715673207	rod-shaped	Lysinibacillus parviboronicapiens	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6066	4342042.484787958	38.11678795742	4317.484787957421	85.08062334130464	3.48478795742
txid436663	1.51	0.52	0.2838701233881689	2.466778551598705	rod-shaped	Sphingopyxis indica	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7034	4400095.454236231	64.60423623115	4192.82923623115	90.995796870831	1.07923623115
txid437163	2.5099800796022267	2.01246117974981	5.850114191415647	15.868930534027648	rod-shaped	Halomicrobium katesii	Halomicrobium	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	genus	G000023965	3332349.0	65.53	3386.0	87.03131034594514	3.0
txid437507	2.9	0.7	1.0262536001726656	6.37743308678728	rod-shaped	Robiginitomaculum antarcticum	Robiginitomaculum	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000365025	2769471.0	52.48	2642.0	91.5092449063377	1.0
txid437897	7.499999999999999	1.0	5.628686837681713	23.56194490192345	rod-shaped	Megamonas funiformis	Megamonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	species	G000245775	2562512.0	31.47	2519.0	88.84290102836592	2.0
txid437898	1.2	0.7	0.3720169300625912	2.638937829015426	ovoid-shaped	Sutterella parvirubra	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N3872	2450367.2440490974	57.0897633825	2168.386906239643	87.33762912094828	2.2440490967857145
txid437900	2.15	0.5	0.3894265893512348	3.377212102609028	rod-shaped	Pseudomonas marincola	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5154426.661885116	61.69983966154773	4716.320976025184	89.15439255632474	3.502794207002273
txid438595	3.1622776601683795	0.3872983346207417	0.3573378899324529	3.8476494904855927	rod-shaped	Gracilibacillus bigeumensis	Gracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6054	3874815.701361728	36.94736172804001	3980.90136172804	85.92686478858734	0.70136172804
txid438596	1.8	0.8	0.7707373976806959	4.523893421169302	rod-shaped	Salinimicrobium xinjiangense	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000423585	3764506.0	41.27	3377.0	88.67474244960694	1.0
txid438744	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Halomonas caseinilytica	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid438745	4.898979485566356	0.9797958971132712	3.4474939434750898	15.079644737231007	rod-shaped	Halomonas salifodinae	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid438751	0.8	0.45	0.10337803325718913	1.1309733552923256	rod-shaped	Lewinella marina	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	genus	N6124	6454013.45531996	51.23031995885	4917.70531995885	88.19444428021345	1.45531995885
txid438752	0.8	0.4	0.08377580409572784	1.005309649148734	rod-shaped	Lewinella lutea	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	genus	N6124	6454013.45531996	51.23031995885	4917.70531995885	88.19444428021345	1.45531995885
txid438855	1.95	1.0	1.2697270308258748	6.126105674500098	rod-shaped	Methylomarinum vadi	Methylomarinum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000733935	4335162.0	51.29	4040.0	87.77485132043509	3.0
txid439228	1.4	0.4	0.15917402778188286	1.7592918860102842	rod-shaped	Rhizorhabdus histidinilytica	Rhizorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6607	4976280.264741683	65.7622416834125	4843.5147416834125	90.65446694968446	1.8897416834124998
txid439529	1.5	1.05	0.9957866964175396	4.948008429403924	ovoid-shaped	Cereibacter ovatus	Cereibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8566	4027359.1013028356	65.857969502	3951.434636168666	89.7322544167668	2.7679695019999997
txid439611	3.0000000000000004	0.5	0.5563236990731926	4.7123889803846915	rod-shaped	Hydrogenophaga bisanensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6650	4981409.5598028805	67.0148028806	4732.0598028806	92.58350841073944	1.5598028806
txid439612	1.1832159566199232	0.4898979485566356	0.19224975749175746	1.821040109049228	rod-shaped	Daeguia caeni	Daeguia	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N10169	4436462.094658325	54.4346583262	5336.427991659532	87.55381987572015	2.427991659533333
txid439703	2.0	0.7	0.679893010114391	4.3982297150257095	rod-shaped	Prevotella maculosa	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000382385	3314235.0	47.39	2805.0	87.65208260729851	0.0
txid440514	3.85	0.4	0.4670501078336826	4.8380526865282825	rod-shaped	Maribacter stanieri	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9824	4486494.206003211	36.42975321209999	3880.4560032121003	90.66821370207904	2.3310032121
txid440515	2.1	0.45	0.3101340997715675	2.9688050576423537	rod-shaped	Arenibacter echinorum	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9939	5100566.405693701	38.837360366700004	4284.405693700033	87.2914736868812	1.2390270333666666
txid441103	2.25	0.4	0.2659881780039359	2.827433388230814	rod-shaped	Tropicibacter naphthalenivorans	Tropicibacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458375	4459382.0	63.18	4226.0	90.86469829227457	1.0
txid441112	0.75	0.4	0.07749261878854824	0.9424777960769379	rod-shaped	Tropicimonas isoalkanivorans	Tropicimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900112335	4976641.0	64.64	4818.0	89.56679816767976	2.0
txid441119	2.181742422927143	0.31622776601683805	0.1630748256424976	2.167471267380155	rod-shaped	Tranquillimonas alkanivorans	Tranquillimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900115595	4543020.0	67.26	4467.0	89.24759301081659	0.0
txid441151	3.0500000000000003	0.95	1.937446369407605	9.102764713776422	rod-shaped	Paenibacillus provencensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5941819.179724173	48.70026680910542	5535.063445103679	86.46240196703965	2.82313502615969
txid441616	1.1	0.5	0.18325957145940466	1.7278759594743864	rod-shaped	Carboxydothermus siderophilus	Carboxydothermus	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N2086	2421756.006369805	41.996369805149996	2520.50636980515	90.93170555498769	2.00636980515
txid442341	1.296148139681572	0.5477225575051661	0.26237968144748663	2.230309534156422	rod-shaped	Halomonas xianhensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid442525	8.48528137423857	1.1401754250991378	8.275575332651847	30.39399565608253	rod-shaped	Pararhodospirillum sulfurexigens	Pararhodospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000284415	3876289.0	64.74	3513.0	87.24016707732576	2.0
txid442526	1.75	0.85	0.8322602538134959	4.673119072214816	rod-shaped	Massilia brevitalea	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6216	6223340.787947623	65.69509048081429	5428.073661909386	89.83541855335453	4.216519052242857
txid442714	1.4	0.55	0.2890592490537359	2.419026343264141	rod-shaped	Ulvibacter antarcticus	Ulvibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G900102055	3821926.0	35.84	3484.0	90.90199548604551	1.0
txid442733	0.9	0.65	0.2267509947575383	1.837831702350029	rod-shaped	Chryseobacterium marinum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4533598.958841497	36.19364149707601	4165.838841497076	88.26024154539411	1.2788414970759998
txid442734	11.8	1.15	11.858366894979847	42.63141230921349	rod-shaped	Lewinella antarctica	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	genus	N6124	6454013.45531996	51.23031995885	4917.70531995885	88.19444428021345	1.45531995885
txid442866	3.666060555964672	0.8485281374238571	1.9131646180684057	9.772726736610492	rod-shaped	Desulfovibrio butyratiphilus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N3840	3717000.786054807	55.687610362433325	3299.5638325846553	87.44020684526735	2.363832584655556
txid442868	3.5	0.65	1.0895108772496351	7.147123286916777	rod-shaped	Pseudenhygromyxa salsuginis	Pseudenhygromyxa	Nannocystaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N2789	10878609.89042896	70.31042896013334	8611.223762293468	88.93214473389061	1.5570956268
txid442899	4.05585995813465	0.6708203932499369	1.3544300672280842	8.547499434282754	rod-shaped	Halolactibacillus alkaliphilus	Halolactibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001310395	3174303.0	39.01	3672.0	86.49665769146802	1.0
txid442954	1.5	1.0	0.9162978572970228	4.7123889803846915	ovoid-shaped	Knoellia aerolata	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000768695	4087970.0	71.29	3933.0	91.61713515510144	1.0
txid443157	5.75	0.6	1.5692255304681018	10.838494654884787	rod-shaped	Nocardioides hankookensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid443610	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	Devosia geojensis	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000969415	4465063.0	65.93	4337.0	88.80600340913445	1.0
txid443612	2.2627416997969525	0.4898979485566356	0.3957355661393185	3.4824947793296985	rod-shaped	Flavobacterium resistens	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3880892.032104373	35.911826595522214	3436.1154377066337	89.54809391843658	2.004326595522222
txid443615	1.1313708498984762	0.3872983346207417	0.11807731810985	1.3765769302909148	rod-shaped	Pseudoxanthomonas sacheonensis	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7470	3552491.049293255	70.39262658843334	3121.382626588433	88.8242256449875	1.3826265884333335
txid443616	2.6457513110645907	1.161895003862225	2.3946095067549744	9.657523574410495	rod-shaped	Pararheinheimera soli	Pararheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000711985	4586440.0	51.95	3959.0	91.39873191407715	1.0
txid444091	1.1	0.5	0.18325957145940466	1.7278759594743864	rod-shaped	Caldimicrobium rimae	Caldimicrobium	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	genus	G001548275	1814952.0	38.3	1780.0	92.50558692461289	1.0
txid444093	4.242640687119285	0.648074069840786	1.3282486597321002	8.637951682675443	rod-shaped	Ammonifex thiophilus	Ammonifex	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	G000024605	2157067.0	59.47	2215.0	91.20342576285299	2.0
txid444162	0.6708203932499369	0.4	0.06754261595334313	0.8429777677248872	rod-shaped	Thiofaba tepidiphila	Thiofaba	Halothiobacillaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N3881	2437870.612053681	60.562053681	2250.612053681	90.77441989374148	1.612053681
txid444163	1.0	0.65	0.2599340671610805	2.042035224833365	rod-shaped	Brucella microti	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10169	4436462.094658325	54.4346583262	5336.427991659532	87.55381987572015	2.427991659533333
txid444440	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	rod-shaped	Anderseniella baltica	Anderseniella	Parvibaculaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N5756	3657653.1652831356	59.595283135625	3516.165283135625	90.57059336743174	1.165283135625
txid444444	2.0	0.4242640687119285	0.2627503656013687	2.66572976289502	rod-shaped	Chelatococcus daeguensis	Chelatococcus	Chelatococcaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001418005	4373820.0	67.77	4169.0	90.03511804326651	1.0
txid444463	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Sporolactobacillus vineae	Sporolactobacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000377985	2862363.0	49.53	2740.0	86.10553588066921	0.0
txid444515	3.5	0.4	0.4230678106834255	4.3982297150257095	rod-shaped	Maribacter forsetii	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000744105	4514366.0	35.18	3861.0	91.0150395426512	3.0
txid444608	0.6324555320336759	0.4242640687119285	0.06941832117045227	0.8429777677248872	rod-shaped	Gryllotalpicola ginsengisoli	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000419445	2944984.0	70.93	2761.0	92.57744694028898	1.0
txid444918	1.876166303929372	0.6324555320336759	0.5231844392950823	3.7277879495397563	rod-shaped	Psychromonas japonica	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7539	3741475.3114273916	39.25476072421667	3289.6447607242167	83.63502116276318	4.144760724216667
txid444919	2.2627416997969525	0.99498743710662	1.5014994126273793	7.0729803328046765	rod-shaped	Psychromonas aquimarina	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7539	3741475.3114273916	39.25476072421667	3289.6447607242167	83.63502116276318	4.144760724216667
txid444920	2.5258661880630178	0.6928203230275509	0.8651667497611132	5.497697383259291	rod-shaped	Psychromonas macrocephali	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7539	3741475.3114273916	39.25476072421667	3289.6447607242167	83.63502116276318	4.144760724216667
txid444922	2.6514147167125706	0.8774964387392122	1.4265699282089324	7.309251369568349	rod-shaped	Psychromonas ossibalaenae	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000381745	5204311.0	41.95	4479.0	85.03396511084753	0.0
txid444923	2.5	0.85	1.2578478836044882	6.675884388878312	rod-shaped	Rhodoplanes piscinae	Rhodoplanes	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001579845	8193889.0	63.53	7709.0	87.89500321520097	1.0
txid445629	1.688194301613413	0.8485281374238571	0.794707601066852	4.500269795360646	ovoid-shaped	Cereibacter johrii	Cereibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8566	4027359.1013028356	65.857969502	3951.434636168666	89.7322544167668	2.7679695019999997
txid445709	2.32379000772445	0.5916079783099616	0.5845762291773197	4.318975841337722	rod-shaped	Pandoraea thiooxydans	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000767615	5389285.0	64.87	4810.0	87.77082674232295	4.0
txid445710	1.25	0.25	0.057268616081063935	0.9817477042468103	rod-shaped	Dyella thiooxydans	Dyella	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001641285	4227172.0	67.98	3765.0	90.06226858050726	2.0
txid445931	3.794733192202056	0.458257569495584	0.6006850350040176	5.463120327147684	rod-shaped	Prosthecobacter fluviatilis	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	family	G000172155	8220857.0	60.31	6519.0	87.31440043294756	4.0
txid445960	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	Chryseobacterium jejuense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4533598.958841497	36.19364149707601	4165.838841497076	88.26024154539411	1.2788414970759998
txid445961	2.25	0.7	0.7761042851305783	4.948008429403924	rod-shaped	Chryseobacterium soli	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000737705	4754478.0	36.43	4404.0	88.42642662349053	1.0
txid446075	0.7	0.3499999999999999	0.056123243759442616	0.7696902001294993	rod-shaped	Microbacterium soli	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3577899.952714037	69.68094933067647	3397.835066977735	92.30138262529073	1.4527140365588236
txid446660	2.29128784747792	0.5408326913195984	0.4832960876412155	3.8930722133583457	rod-shaped	Adlercreutzia equolifaciens	Adlercreutzia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	species	G000478885	2862526.0	63.46	2278.0	88.09921726475149	2.0
txid446681	2.1036159345279737	0.6841052550594827	0.6894003891093339	4.521049385838191	rod-shaped	Eudoraea adriatica	Eudoraea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000382125	3906474.0	38.25	3498.0	90.5106753558324	1.0
txid446682	1.224744871391589	0.7745966692414834	0.4554740632936304	2.98037647973883	ovoid-shaped	Rhodobacter maris	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9130	3260675.930416442	55.52241644232	3482.53041644232	90.54026107115848	1.13041644232
txid446683	1.1	0.6	0.2544690049407733	2.073451151369264	rod-shaped	Niabella soli	Niabella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G000243115	4697343.0	45.24	3899.0	88.70518929531012	2.0
txid446684	1.5	1.05	0.9957866964175396	4.948008429403924	rod-shaped	Kaistia soli	Kaistia	Kaistiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8881	4802655.024517019	66.54951701925	4475.02451701925	88.82908735406849	0.52451701925
txid446692	1.5491933384829668	0.8	0.644668219233769	3.893547528934669	coccus-shaped	Acetobacter senegalensis	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001499615	3969909.0	55.64	3728.0	87.14995734159146	5.0
txid446820	2.8284271247461903	0.916515138991168	1.6644586280974203	8.143938947175409	rod-shaped	Lentibacillus salinarum	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6057	3723293.5603957693	42.09539576935	3676.06039576935	83.58666465631337	2.06039576935
txid447199	2.5099800796022267	0.7348469228349535	0.9606336858861249	5.794514144646298	rod-shaped	Virgibacillus salarius	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6059	4214877.693343486	37.51934348636	4097.293343486361	82.72797795617655	3.29334348636
txid447421	2.0	0.6708203932499369	0.6278291813334952	4.214888838624436	rod-shaped	Halobacillus seohaensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	3991715.235985843	43.545985843100006	4098.2359858431	85.53499488949029	3.569319176433334
txid447422	3.25	0.65	1.0065531962407797	6.636614480708437	rod-shaped	Salegentibacter salinarum	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001431365	3775942.0	36.9	3374.0	89.62605887484501	1.0
txid447424	2.35	0.8	1.0471975511965979	5.906194188748811	rod-shaped	Halomonas cerina	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid447425	1.85	0.45	0.27037331774957163	2.615375884113502	rod-shaped	Halomonas nitroreducens	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid447567	3.0000000000000004	1.3	3.406795433430332	12.252211349000197	rod-shaped	Halomonas andesensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid447593	5.47722557505166	0.5	1.042725803314883	8.603605814318215	rod-shaped	Thermoanaerobacter uzonensis	Thermoanaerobacter	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N2395	2288174.900310949	34.336977615533335	2348.2336442822	88.62384693143794	2.7336442821999998
