taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash	topt
taxid396014	1.3	0.8	0.5194099853935125	3.267256359733385	ovoid-shaped	Brachybacterium phenoliresistens	Brachybacterium	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000576425	4188165.0	73.2	3692.0	91.15113659562122	1.0	-0.264583686736655	0.12439283952262402	1.71	31.5
taxid396015	1.0	0.75	0.3313398501832985	2.3561944901923453	ovoid-shaped	Rothia terrae	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4729	2506025.0	59.62	2152.0	85.62137249229356	3.0	-0.5537887617068901	0.170872236249942	2.47	35.0
taxid396016	6.0	0.4	0.7372270760424048	7.539822368615503	rod-shaped	Tenacibaculum litopenaei	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.51	3050.5	89.57201656422752	1.0	-0.328665092974729	0.1535932382495805	2.03	32.5
taxid396056	1.57	1.57	2.026271236496428	7.7437117318334865	coccus-shaped	Halobacillus alkaliphilus	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	4035520.0	41.775	4060.5	84.94012861236216	0.5	-0.759265069139885	0.279402661778039	1.61	37.0
taxid396322	2.9	0.45	0.437368602241954	4.09977841293468	rod-shaped	Desulfatiferula olefinivorans	Desulfatiferula	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N5309	4469042.0	47.56	3905.0	88.00642500450301	1.0	-0.104772372487694	0.0486908638389367	0.27	33.0
taxid396389	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus-shaped	Aestuariimicrobium kwangyangense	Aestuariimicrobium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000421525	2990149.0	68.55	2633.0	92.04354030518213	1.0	-0.298844126092175	0.10795965882872502	1.94	30.0
taxid396808	2.5	0.8	1.1225957748827529	6.2831853071795845	rod-shaped	Andreprevotia chitinilytica	Andreprevotia	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000711875	5149006.0	59.89	4484.0	88.04951868380033	1.0	-0.5265661242720651	0.203502447825968	2.1	28.0
taxid396812	2.3	0.25	0.10881037055402147	1.8064157758141308	rod-shaped	Fulvivirga kasyanovii	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000331535	6737864.0	42.39	5754.0	88.40552436202333	1.0	-0.34067099879143203	0.161946749669357	1.52	36.0
taxid397258	1.35	0.55	0.27718010183234953	2.332632545290422	rod-shaped	Nocardioides hwasunensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.104007159931672	1.14	30.0
taxid398035	1.7320508075688772	0.6708203932499369	0.5331281197048402	3.6502008083762494	rod-shaped	Alteromonas tagae	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7924	4653032.5	44.6	3939.0	88.21913281816812	5.0	-0.6013452738523131	0.2402584385755695	1.58	30.0
taxid398047	1.65	0.7	0.5451972250917285	3.6285395148962114	rod-shaped	Olivibacter soli	Olivibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6959	6226409.0	41.1	5283.0	89.35989186630181	0.0	-0.390505019821202	0.17333066558368898	2.1	30.0
taxid398049	1.45	0.7	0.4682282050787786	3.18871654339364	rod-shaped	Mucilaginibacter daejeonensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	0.21	30.0
taxid398050	1.224744871391589	0.4472135954999579	0.16896642542081047	1.7207211628636427	rod-shaped	Mucilaginibacter pocheonensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	0.46	33.5
taxid398052	1.4	0.25	0.06463172386291502	1.0995574287564276	rod-shaped	Daejeonella composti	Daejeonella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7741	3862526.5	38.325	3384.0	89.69995920398671	1.0	-0.3624720720699596	0.16914418445074053	2.46	30.0
taxid398054	1.05	0.3499999999999999	0.08979719001510822	1.154535300194249	rod-shaped	Pedobacter daechungensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796257	1.0	-0.5969891175746764	0.2422650589703065	2.42	30.0
taxid398199	1.095445115010332	0.6324555320336759	0.2779136441340879	2.176559237081061	rod-shaped	Proteiniclasticum ruminis	Proteiniclasticum	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	N2993	3145685.5	43.36	2910.0	88.74940223750612	0.5	-0.657847706080344	0.2161591517718235	1.36	38.5
taxid398257	1.224744871391589	0.5	0.20775316968045585	1.923824745242796	rod-shaped	Luteimonas composti	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7468	3781299.5	70.155	3314.0	89.48128177671367	1.0	-0.2104676761361275	0.07177671977404125	1.81	30.0
taxid398736	2.5	0.45	0.3737513510067607	3.5342917352885173	rod-shaped	Vibrio rhizosphaerae	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000711805	4463095.0	46.28	3882.0	87.16068109686216	0.0	-0.8891264003114671	0.3127889574864069	0.9	27.5
taxid398743	2.224859546128698	0.4242640687119285	0.29453913502070417	2.9654371551881886	rod-shaped	Zunongwangia profunda	Zunongwangia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000023465	5128187.0	36.22	4490.0	87.84332552615574	3.0	-0.384996951968781	0.167267829459432	0.88	27.5
taxid398758	2.7	0.8	1.2231267397976264	6.785840131753954	rod-shaped	Alkalibacterium indicireducens	Alkalibacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	G000585255	2328046.0	44.74	2143.0	85.74199135240454	1.0	-0.630314902586341	0.24677202857611	0.9	25.0
taxid398759	1.8165902124584952	0.4898979485566356	0.3116379920386789	2.795840962154816	rod-shaped	Cellulomonas chitinilytica	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216421	1.0	-0.25410848184476	0.0965344338295788	2.08	25.0
taxid399363	1.0	1.0	0.5235987755982988	3.1415926535897927	coccus-shaped	Salinicoccus kunmingensis	Salinicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4474	2654193.0	46.235	2693.5	89.77469369678292	1.0	-0.5791856979753989	0.229346720294082	0.84	37.0
taxid399548	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Desulfocurvus vexinensis	Desulfocurvus	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000519125	3627185.0	69.75	3304.0	88.54378808911044	3.0	-0.183752245121895	0.0804896180361773	0.84	37.0
taxid399736	1.3964240043768943	0.34641016151377546	0.12072706561800145	1.5196997828041263	rod-shaped	Agrococcus jejuensis	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000425105	2677837.0	72.54	2619.0	92.35789930455064	1.0	-0.190207670087182	0.0590667826895892	0.19	30.0
taxid400055	1.7748239349298849	0.4415880433163923	0.2492755159923811	2.4621950579450727	rod-shaped	Robiginitalea myxolifaciens	Robiginitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900115205	3206962.0	48.87	2835.0	93.65892081041183	1.0	-0.25030326984258106	0.127117951576345	2.24	30.0
taxid400091	3.5	0.7	1.2571606602115153	7.6969020012949905	rod-shaped	Hymenobacter xinjiangensis	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481576	0.23543292981444397	1.71	28.0
taxid400092	2.4	0.65	0.7244970808106712	4.900884539600076	rod-shaped	Pontibacter korlensis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000973725	5462537.0	47.34	4713.0	86.34334193068165	4.0	-0.616701187533353	0.238459255556734	0.43	33.5
taxid400153	1.8027756377319943	0.6324555320336759	0.5001280815183081	3.581966739295072	rod-shaped	Rheinheimera tangshanensis	Rheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7530	4373987.0	49.26	3996.5	91.51563299346641	0.5	-0.6131560942972479	0.2670121359746995	0.18	30.0
taxid400390	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Alkalimonas collagenimarina	Alkalimonas			Gammaproteobacteria	Proteobacteria	Bacteria	genus	G900107845	4060055.0	51.53	3658.0	91.85446995176174	1.0	-0.518138413159237	0.230914861641511	2.18	33.0
taxid400774	0.916515138991168	0.3872983346207417	0.09276522599854203	1.1151547670782112	rod-shaped	Nocardioides panacihumi	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.104007159931672	1.63	30.0
taxid400777	2.1213203435596424	0.3872983346207417	0.23470299523650706	2.5810817442954646	rod-shaped	Paenibacillus ginsengarvi	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.27042787491241393	0.38	37.0
taxid400946	1.75	0.75	0.6626797003665971	4.123340357836604	rod-shaped	Wohlfahrtiimonas chitiniclastica	Wohlfahrtiimonas			Gammaproteobacteria	Proteobacteria	Bacteria	species	N3173	2152206.5	43.58	2013.5	92.16163910246156	1.5	-0.788450646145664	0.2707678136033525	2.48	32.5
taxid400948	3.5	0.75	1.43580601746096	8.246680715673207	rod-shaped	Deefgea rivuli	Deefgea	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000620145	3711979.0	49.03	3387.0	87.87722128815922	0.0	-0.7087512294652378	0.262852307315242	1.55	25.5
taxid401558	2.3	1.4	2.8221974004748303	10.115928344559133	rod-shaped	Deinococcus cellulosilyticus	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	genus	N739	3807137.0	67.41	3631.0	88.27401348743051	3.0	-0.445518060202921	0.148520789340029	1.33	30.0
taxid401562	1.224744871391589	0.7211102550927979	0.4020255976372558	2.77457950559174	rod-shaped	Aureimonas ureilytica	Aureimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	N9983	5049764.5	66.28	4742.5	88.37544986660542	0.5	-0.3628436080540035	0.147715979134237	0.73	27.5
taxid401638	4.123105625617661	0.7937253933193772	1.9092041411953515	10.281218951839662	rod-shaped	Paenibacillus taiwanensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000425125	5247653.0	44.83	4641.0	85.56968229416084	0.0	-0.7422307359317041	0.272237610685539	0.98	30.0
taxid402297	1.7	0.9	0.8906415172927064	4.806636759992383	rod-shaped	Nocardioides daphniae	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.104007159931672	0.08	28.0
taxid402384	1.4142135623730951	0.7071067811865476	0.4628003060581633	3.141592653589794	rod-shaped	Halobacillus mangrovi	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	4035520.0	41.775	4060.5	84.94012861236216	0.5	-0.759265069139885	0.279402661778039	1.87	34.0
taxid402385	2.3	1.5	3.1808625617596653	10.838494654884784	rod-shaped	Kushneria avicenniae	Kushneria	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N7128	3750691.0	59.06	3488.0	89.7562451278803	1.0	-0.34335711116932804	0.15103256631404002	2.26	32.5
taxid402596	0.6928203230275509	0.6928203230275509	0.1741247389664849	1.5079644737231006	coccus	Nocardioides exalbidus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.104007159931672	0.26	30.0
taxid402877	2.449489742783178	0.4898979485566356	0.4309367429343863	3.769911184307752	rod-shaped	Syntrophomonas palmitatica	Syntrophomonas	Syntrophomonadaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G001311885	2581434.0	45.37	2858.0	87.52774620617842	1.0	-0.0527415010482837	0.0234549781569376	1.45	37.0
taxid403962	2.15	0.9	1.1769191478510763	6.078981784696249	rod-shaped	Azospirillum canadense	Azospirillum	Azospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8204	6716963.5	68.245	6009.0	88.30622601008993	9.0	-0.27311647504331	0.11058661993096901	2.04	27.5
taxid404236	1.95	0.8	0.8461356213668509	4.900884539600076	rod-shaped	Maritimibacter alkaliphilus	Maritimibacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000152805	4536113.0	64.13	4433.0	90.96354081126286	1.0	-0.398900847356557	0.154973890134314	1.34	30.0
taxid404366	1.7	0.8	0.7204719152232592	4.2725660088821185	rod-shaped	Microbacterium hatanonis	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.120926937808528	1.12	30.0
taxid404770	1.6	0.65	0.4590325015823336	3.267256359733385	rod-shaped	Marinobacterium litorale	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000428985	4380400.0	56.42	4227.0	91.87777371929505	0.0	-0.510142672868234	0.202715881449815	2.2	30.0
taxid405555	1.095445115010332	0.4898979485566356	0.1757053436197524	1.6859555354497742	rod-shaped	Haloactinospora alba	Haloactinospora	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	family	N4006	5978026.0	71.02	5597.0	85.65067431483706	1.0	-0.3081247352163085	0.1080350151377315	1.31	37.0
taxid405559	4.0	1.8	8.651946167986292	22.61946710584651	coccus-shaped	Paracoccus saliphilus	Paracoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7431	4213283.0	67.36	4057.0	90.00040862771826	1.0	-0.29958801187470097	0.124626205647068	0.8	37.0
taxid405671	2.15	0.4	0.25342180738957665	2.701769682087222	rod-shaped	Pedobacter terrae	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	G900100705	5755101.0	38.77	4971.0	85.95258362972254	1.0	-0.624150626762394	0.2480710731374	1.03	25.0
taxid405746	1.35	0.65	0.3760748205734781	2.756747553525044	ovoid-shaped	Leisingera daeponensis	Leisingera	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000473145	4642596.0	64.34	4310.0	88.22466999066904	4.0	-0.557094786980748	0.19823583417080495	1.96	37.0
taxid405770	0.8	0.8	0.26808257310632905	2.010619298297468	coccus-shaped	Rothia halotolerans	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4729	2506025.0	59.62	2152.0	85.62137249229356	3.0	-0.5537887617068901	0.170872236249942	0.29	32.5
taxid405946	2.097617696340304	0.5477225575051661	0.4512214967931071	3.6094151616900416	rod-shaped	Oceanobacillus caeni	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001298135	3579090.0	35.71	3719.0	82.61510607444909	1.0	-0.523299858223895	0.200591640440031	2.09	35.0
taxid406100	6.0	0.8	2.881887660893037	15.079644737231007	rod-shaped	Aquisalimonas asiatica	Aquisalimonas	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900110585	4037907.0	66.01	3714.0	91.25878827818472	1.0	-0.13002333234841498	0.0506861954485609	2.02	37.0
taxid406549	1.05	0.7	0.3142901650528788	2.309070600388498		Halorubrum luteum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea	genus	N1662	3619738.0	66.86	3571.0	85.53558876011606	1.0	-0.141088496741429	0.0611228310023052	0.88	35.0
taxid407022	1.35	0.55	0.27718010183234953	2.332632545290422	rod-shaped	Olivibacter domesticus	Olivibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	G900109575	6780495.0	38.94	5658.0	89.35989186630181	0.0	-0.395199016369665	0.17333066558368898	1.74	30.0
taxid407036	3.0000000000000004	0.5	0.5563236990731926	4.712388980384692	rod-shaped	Sediminibacillus albus	Sediminibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5615	4000934.0	44.0	3969.0	83.1945390813237	0.0	-0.5861019479257711	0.226651085547423	2.23	37.0
taxid407164	4.999999999999999	0.3499999999999999	0.4698317263290485	5.497787143782138	rod-shaped	Microbulbifer pacificus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7120	4349217.5	52.825	3790.0	86.1500240702358	1.0	-0.5814444979031396	0.2305751828554795	0.52	35.0
taxid407998	1.3	0.37	0.12651638674965354	1.5111060663766906	rod-shaped	Venenivibrio stagnispumantis	Venenivibrio	Hydrogenothermaceae	Aquificales	Aquificae	Aquificae	Bacteria	family	N1883	1640877.0	32.82	1716.0	94.73744832793682	2.0	-0.0716648988587258	0.0395310404046461	2.16	70.0
taxid408174	1.0	0.3872983346207417	0.1026005544747162	1.2167336027920836	rod-shaped	Devosia insulae	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000970465	5750119.0	65.28	5695.0	89.21517972062837	1.0	-0.35300314715291403	0.137772499913209	2.0	25.0
taxid408577	4.999999999999999	0.425	0.6892155226893013	6.675884388878312	rod-shaped	Methanobacterium veterum	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	species	G000745485	3369555.0	33.21	3289.0	79.84615179155703	1.0	-0.212548369752504	0.0990873570593725	0.49	28.0
taxid408753	5.5	0.5	1.0471975511965976	8.639379797371925	rod-shaped	Clostridiisalibacter paucivorans	Clostridiisalibacter	Thermohalobacteraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000620125	3250627.0	31.41	3180.0	88.49898804138401	0.0	-0.110188897795353	0.049534706576435	0.95	42.5
taxid409436	2.0615528128088303	0.4898979485566356	0.3578123543785709	3.1728530519252134	rod-shaped	Gramella marina	Gramella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N10138	3407289.5	37.56	3107.0	91.13574248064955	3.0	-0.373336840578392	0.1700380552499005	0.17	29.0
taxid410837	1.4142135623730951	0.5017111953712379	0.2465113841160097	2.2290441097979112	rods-coccus	Pseudarthrobacter defluvii	Pseudarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N8722	4535320.0	65.96	4246.0	89.96143601774517	4.0	-0.61136114364793	0.19745984682740805	0.58	27.5
taxid410841	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	Kaistia defluvii	Kaistia	Kaistiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8881	4802655.0	66.525	4475.0	88.8045703348185	0.5	-0.29041087191611303	0.1280519457992185	1.54	28.0
taxid411153	2.1213203435596424	0.6928203230275509	0.7126565593852633	4.61717938858271	rod-shaped	Gramella forsetii	Gramella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000060345	3798465.0	36.61	3448.0	89.8064612942333	3.0	-0.359133092057734	0.16894061294626805	2.22	23.5
taxid411959	3.75	0.8	1.7509143056007117	9.424777960769381	rod-shaped	Virgibacillus chiguensis	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6059	4353177.0	37.22	4151.0	84.26046625124211	1.0	-0.472714270057258	0.19442880137326696	0.21	40.0
taxid412437	2.65	0.5	0.4876013597759158	4.162610266006475	rod-shaped	Rheinheimera aquimaris	Rheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7530	4373987.0	49.26	3996.5	91.51563299346641	0.5	-0.6131560942972479	0.2670121359746995	1.11	33.5
taxid412438	2.0	0.4898979485566356	0.3462099225068904	3.078119592388473	rod-shaped	Chryseobacterium daeguense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000430825	4214564.0	36.14	4017.0	88.73843178084377	1.0	-0.7417365507849101	0.28781151748388106	1.59	33.5
taxid412439	1.2	0.6	0.2827433388230814	2.261946710584651	coccus-shaped	Cellulosimicrobium terreum	Cellulosimicrobium	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000526595	4252182.0	74.69	3761.0	90.7634010021208	1.0	-0.29899674274736104	0.13308315821387598	1.59	25.0
taxid412593	1.45	0.6	0.3534291735288517	2.73318560862312	rod-shaped	Thermosulfidibacter takaii	Thermosulfidibacter		Aquificales	Aquificae	Aquificae	Bacteria	species	G001547735	1816670.0	43.02	1859.0	96.63918047856794	1.0	-0.0802796146107156	0.0349945103704203	2.13	70.0
taxid412690	0.9	0.45	0.11928234606598745	1.2723450247038663	rod-shaped	Microterricola viridarii	Microterricola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G001542775	3689726.0	68.7	3382.0	89.84902944012644	3.0	-0.574844871271792	0.219536057246024	0.77	22.5
taxid412895	3.1622776601683795	0.5	0.5881868431373627	4.967294132898051	rod-shaped	Desulfotomaculum hydrothermale	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000315365	2695031.0	49.48	2654.0	86.87065195168442	3.0	-0.22156923056635	0.104839048588738	0.73	55.0
taxid413434	3.0000000000000004	0.8	1.3739231871699364	7.539822368615503	rod-shaped	Sediminibacterium ginsengisoli	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8794	3233071.0	39.26000000000001	2964.0	93.54387580277235	1.0	-0.5744981281363241	0.24623326904544696	0.01	30.0
taxid413479	0.4	0.3	0.021205750411731103	0.3769911184307752	rod-shaped	Solimonas soli	Solimonas	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000474945	4186503.0	68.51	3791.0	91.21089845152386	1.0	-0.205225781927093	0.0763155983227546	0.75	30.0
taxid413713	2.5	0.3	0.16964600329384885	2.3561944901923453	rod-shaped	Tenacibaculum adriaticum	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.51	3050.5	89.57201656422752	1.0	-0.328665092974729	0.1535932382495805	1.48	22.0
taxid414048	3.35	0.4	0.4042182547618868	4.209734155810323	rod-shaped	Pedobacter insulae	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796257	1.0	-0.5969891175746764	0.2422650589703065	0.0	25.0
taxid414049	1.3228756555322954	0.4242640687119285	0.16702416662477418	1.7632145037808498	rod-shaped	Pigmentiphaga daeguensis	Pigmentiphaga	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	family	N4238	3920893.5	56.87	3566.5	90.19077055144558	3.0	-0.4726660237201	0.193044816522172	1.55	37.0
taxid414050	3.0000000000000004	0.6	0.7916813487046278	5.6548667764616285	rod-shaped	Lysobacter dokdonensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000770795	3274406.0	67.24	3135.0	93.02804844603877	2.0	-0.274821190339447	0.0896219026864642	1.3	30.0
taxid414052	2.213594362117865	0.5916079783099616	0.5542846189914871	4.1141671754886495	spiral-shaped	Caenispirillum bisanense	Caenispirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000315795	4952465.0	68.79	4553.0	89.41559405265863	1.0	-0.293462513196358	0.125371173570348	1.89	37.0
taxid414286	4.999999999999999	0.45	0.7713591712267189	7.0685834705770345	rod-shaped	Salinivibrio siamensis	Salinivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7940	3342120.5	49.38	3201.0	88.23807851098664	1.0	-0.7945712446778666	0.298601376491308	0.21	37.0
taxid414288	2.0	0.85	0.97412279707716	5.3407075111026465	rod-shaped	Lutimonas vermicola	Lutimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	1.88	25.0
taxid414289	1.35	0.65	0.3760748205734781	2.756747553525044	rod-shaped	Gaetbulibacter marinus	Gaetbulibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	0.07	25.0
taxid415015	2.6	0.55	0.5741587823670097	4.4924774946334045	rod-shaped	Proteiniborus ethanoligenes	Proteiniborus		Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900095305	3120648.0	32.44	2976.0	86.55808024487223	1.0	-0.177304221315285	0.0835304755664404	0.85	37.0
taxid415212	0.812403840463596	0.812403840463596	0.28074661306434245	2.073451151369264	coccus	Janibacter corallicola	Janibacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5947	3388469.5	70.625	3339.5	91.35747155577064	1.0	-0.255577993412006	0.097048031450866	2.44	29.5
taxid415222	1.0	1.0	0.5235987755982988	3.1415926535897927	coccus-shaped	Pelagicoccus albus	Pelagicoccus	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria	family	N2446	1839891.0	43.68	1711.0	90.31703081846372	1.0	-0.205833699567929	0.10430035426713	1.66	26.0
taxid415223	1.1	1.1	0.6969099703213361	3.801327110843649	coccus-shaped	Pelagicoccus litoralis	Pelagicoccus	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria	family	N2446	1839891.0	43.68	1711.0	90.31703081846372	1.0	-0.205833699567929	0.10430035426713	1.21	26.0
