taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid39948	0.6350798589076375	0.3779763149684619	0.056907415722711886	0.75412406337263	Dialister	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	genus	N1320	1820280.0435964686	45.04859646856251	1692.7935964685626	85.89276614839642	1.4185964685624999
txid40222	1.3774493079968595	0.3984282603730255	0.15307749507248972	1.7241523287791745	Methylophaga	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5373	2895184.5247679427	46.13048222797143	2851.3819107993995	92.14021675597009	1.667625085114286
txid40323	1.8659312262477104	0.6454788636529166	0.5386010331244041	3.783794408689648	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8257	4052812.5386313177	66.72196465073333	3609.3164090951777	89.09823493263528	2.205297984066666
txid40544	1.5057666603172424	1.150048283307437	1.146256537258888	5.440309704234378	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N3872	2450367.2440490974	57.0897633825	2168.386906239643	87.33762912094828	2.2440490967857145
txid40840	1.8	0.3872983346207417	0.19684833408241004	2.1901204850257505	Succiniclasticum	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	genus	G900101645	2900473.0	49.08	2438.0	87.27004181731738	0.0
txid41275	2.1775184710412328	0.4809408563217685	0.3656584070476777	3.2900567766668636	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6621	3182026.0473183547	67.84931835471997	3154.74731835472	91.1025880718147	1.34731835472
txid42054	3.2428837780616115	0.4773432555883295	0.5517170587148407	4.863087096266692	Chromohalobacter	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8638	3535860.028437321	62.553437320899995	3228.0284373208997	89.6347447896012	3.0284373209
txid42447	4.5721985958617335	0.33763886032268264	0.3992875224695624	4.849839700499814	Anaerobranca	Proteinivoraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900111575	2300172.0	32.93	2343.0	90.23559977253876	0.0
txid42837	4.242640687119285	0.648074069840786	1.3282486597321002	8.637951682675443	Ammonifex	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	G000024605	2157067.0	59.47	2215.0	91.20342576285299	2.0
txid43668	0.8250545653345656	0.7307508520624751	0.24105549802066195	1.8940955112784397	Brachybacterium	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4373	3607317.1168779745	72.20287797483999	3205.5168779748396	90.23557569477298	1.7168779748400003
txid43673	1.75	0.5	0.3108867730114899	2.7488935718910685	Jonesia	Jonesiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N6391	2893886.5584994005	57.798499400850005	2658.55849940085	90.95137972868432	3.0584994008499997
txid43676	0.6	0.5	0.08508480103472355	0.9424777960769379	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000385135	6253582.0	72.77	5492.0	91.43055931784376	1.0
txid43927	0.6	0.4	0.058643062867009474	0.7539822368615503	Halobaculum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea	genus	G900129775	3208246.0	68.55	3204.0	87.23149658723177	1.0
txid43947	2.883373696961705	0.9671129386411876	1.8801748312226327	8.760481940103006	Tolumonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000023065	3471292.0	49.03	3176.0	89.26742550036127	8.0
txid44000	2.8647333015326506	0.4892817516878569	0.5043649649235779	4.40345018716484	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N1328	2689880.1613049307	35.75130493062	2601.46130493062	88.35504045015475	2.86130493062
txid44011	1.6578141743881738	0.5400411491276453	0.33143060377663275	2.812629800821684	Ferrimonas	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6291	4347970.861079433	57.561079433125	3903.8610794331253	88.88239675744296	1.8610794331249998
txid44013	0.942906475673954	0.4323712109808678	0.11683932062390938	1.280782132206393	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N5353	1964794.2930447976	45.318044797499994	2069.0430447975	92.55119597824984	0.7930447975
txid44258	2.3207944168063896	0.6463304070095651	0.6884774410508488	4.712388980384691	Caloramator	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N2991	2589395.139085565	32.301585565225004	2580.389085565225	89.88374254980445	1.639085565225
txid44260	3.1622776601683795	0.3872983346207417	0.3573378899324529	3.8476494904855927	Moorella	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N1808	2814311.5622772956	55.227277295549996	2865.06227729555	88.19118766412622	1.06227729555
txid45247	1.4832396974191326	0.5477225575051661	0.30646209119776097	2.552241936948568	Leucothrix	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000419525	5185674.0	47.84	4687.0	90.69310951671856	5.0
txid45662	1.7320508075688772	0.7937253933193772	0.7261082017081271	4.318975841337722	Desulfohalobium	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	G000024325	2909567.0	57.33	2554.0	85.4188956638565	2.0
txid45667	2.400206264078046	0.8364736016667079	1.1313981226276582	6.30740440558329	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	3991715.235985843	43.545985843100006	4098.2359858431	85.53499488949029	3.569319176433334
txid45669	1.0813962975130147	1.0813962975130147	0.662145233688566	3.6738348478427088	Salinicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4474	2648166.789683255	46.04134992135	2676.7896832546835	89.80054334190517	1.7896832546833334
txid45989	1.20608777610813	1.20608777610813	0.9186188858833688	4.569910602266206	Methanoculleus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea	genus	N829	2323854.760699387	61.08146861823846	2564.606853233623	85.83922380242939	0.9145455413153845
txid46255	1.725950781930408	0.8514358232170609	0.8145629760295332	4.616684522316543	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5664	1734254.4181761525	41.20523497611177	1695.8887643878763	87.80625350222986	2.947587917288235
txid46352	1.0616887389432972	0.4702859276394092	0.15557612509652402	1.5685886462538932	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000425105	2677837.0	72.54	2619.0	92.35789930455064	1.0
txid46913	1.6210828661189236	0.5770086326623347	0.3685050878467959	2.938579191572879	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8237	4399518.767297441	62.94547925988183	4311.312751987155	89.68674260797594	1.4945701689727273
txid47420	1.6162762191637452	0.5012335274783679	0.2811251474661315	2.5451042078004367	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6650	4981409.5598028805	67.0148028806	4732.0598028806	92.58350841073944	1.5598028806
txid48073	2.364491385549857	0.4055159201064907	0.2806766655609408	3.012281243572473	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7120	4349217.566994034	52.8919940335	3790.0669940335	86.21701810373581	1.0669940334999999
txid48075	1.6865355991266269	0.5990832997177067	0.4159954323453916	3.174187656970142	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9198	4434658.759879833	56.34654650006667	4177.093213166733	91.61213161897258	0.7598798334
txid48736	2.1213203435596424	1.0	1.4042817140102375	6.6643244072375465	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6643	5219546.280594781	65.50559478135	4779.28059478135	88.90486324774798	2.53059478135
txid49277	1.3968919980173065	0.4781602945702137	0.2206062907640368	2.0983900225739927	Psychroserpens	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9942	3815848.262786164	33.27878616356001	3438.06278616356	91.01454662617898	1.26278616356
txid49279	6.519202405202648	0.5	1.2461279604577489	10.240339191724773	Gelidibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000423005	4430943.0	36.85	3892.0	87.3961818059948	1.0
txid50709	1.5305711595007307	0.4559014113909554	0.2235338347865373	2.1921705298457934	Acidocella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7021	3694331.5458811773	61.770881177099994	3685.0458811770995	90.17461382978095	1.0458811771
txid50714	0.9797958971132712	0.8366600265340756	0.3853449707481341	2.5753396198427985	Acidisphaera	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000964365	3862273.0	70.29	4517.0	91.7969289068898	1.0
txid51366	2.872281323269014	0.4974937185533101	0.5184437757012341	4.489153426479688	Salinivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7940	3316779.6410833555	49.42808335510001	3542.8410833550997	87.70658908490994	1.0410833551
txid51668	1.0	1.0	0.5235987755982988	3.1415926535897927	Tetragenococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6910	2322137.054244643	36.04424464304999	2301.05424464305	85.76577957616624	2.55424464305
txid52959	1.8893188095753992	0.4624160754263521	0.2904596880940725	2.74465678596172	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8147	3168150.070975459	31.368475459450003	2769.57097545945	89.81061812075254	2.5709754594499996
txid52972	1.5418640037688351	0.8955122393018703	0.758590596815812	4.3377794616053285	Polaromonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8888	5222438.065250476	61.2385838092	4951.731917142533	88.28529539220638	2.0652504758666663
txid53244	1.7320508075688772	0.5	0.3073624573190221	2.7206990463513265	Desulfonatronovibrio	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N4551	3874679.0844359095	47.68943590965	3493.08443590965	85.93560187658319	1.58443590965
txid53246	1.715107095843805	0.5977309369201058	0.4238510536415694	3.2206746187113686	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6714	4782178.365535151	42.008996689069235	4214.134765919838	88.93146421239409	3.4809197659923083
txid53335	1.896321583823229	0.9321697517861576	1.0741356706073342	5.5533732907012965	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N10187	4100402.213226428	52.49465499881428	3921.3560835702433	83.99963219174647	4.641797855957143
txid53357	1.4832396974191326	0.5	0.2585085100828997	2.329867468462348	Intrasporangium	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5095	4665099.871505752	71.3265057509625	4332.496505750963	90.92324558439853	1.2465057509625
txid53457	0.848528137423857	0.7648529270389177	0.27181897447531395	2.0388912118450158	Janibacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5947	3388469.549042118	70.67404211755	3339.54904211755	91.40651367332063	1.04904211755
txid53460	1.2353356810731355	0.8188237133085804	0.4935100003902925	3.177790553997562	Nakamurella	Nakamurellaceae	Nakamurellales	Actinomycetia	Actinobacteria	Bacteria	genus	N3309	5940579.120045297	70.0500452971	5283.1200452971	90.85252134252968	1.6200452971
txid53572	2.5087044340828704	0.502037511768365	0.4629788765529216	3.9567220074403213	Deferribacter	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	genus	G000010985	2542933.0	30.31	2468.0	93.3149634693482	2.0
txid53634	1.224744871391589	0.3741657386773941	0.12095384158203352	1.4396586137792404	Acidimicrobium	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria	genus	N2969	1522634.4952208076	51.84188747453334	1913.8285541412	96.21973826462386	0.4952208078666667
txid54253	0.4	0.4	0.03351032163829113	0.5026548245743669	Thermosphaera	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	genus	G000092185	1316595.0	46.73	1415.0	92.0772902828888	1.0
txid54258	1.873184797572156	1.873184797572156	3.4414423257272864	11.023287174402938	Ignicoccus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	genus	N797	1346101.1570408796	50.8670408796	1517.1570408796001	92.60998077436417	1.1570408796
txid54293	4.743416490252568	0.34641016151377546	0.4361736757754192	5.162163488590926	Thermosyntropha	Syntrophomonadaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900129805	2169229.0	41.97	2173.0	89.75594554562934	1.0
txid55079	3.1972682324338124	0.8451939741783773	1.6227552365699691	8.489563036457834	Aneurinibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3728	5668402.123692847	43.660965573672726	5771.3964201191275	83.40274640913252	1.9418746645818183
txid55080	3.021454358009339	0.5641385205928581	0.7022292919521902	5.354903713490226	Brevibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3729	5751885.821206014	48.26582139903076	5467.16735986057	87.45431269809328	4.16735986056923
txid55968	1.3120215173832706	0.4516523027557034	0.18461482459508105	1.8616372450619856	Leucobacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N6389	3392605.982301702	69.0998017017375	3063.8573017017375	91.12806835666429	1.2323017017374998
txid56635	1.1915784271057897	1.1915784271057897	0.8858629088897185	4.460619068312844	Aeropyrum	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	genus	N1922	1618913.0591311809	56.6391311808	1817.0591311808	88.71326195480223	1.0591311808
txid56688	2.739977482244522	0.8382368619953543	1.3427371312746879	7.215453325029457	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea	genus	N1662	3438708.235247126	66.61191379283335	3405.4574693483887	85.988376390258	1.2352471261666667
txid57488	2.8284271247461903	2.8284271247461903	11.84768783508898	25.13274122871834	Thiorhodococcus	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000224065	5524189.0	62.27	4765.0	88.16016251435278	1.0
txid57493	0.897072157632721	0.8614265476237828	0.3547213101121418	2.4277027050073574	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4730	3276073.3730816934	70.656831693925	2962.498081693925	88.72599161946493	2.248081693925
txid57494	1.2034567360634705	0.6722762767615829	0.3369347273039647	2.541722544229279	Nesterenkonia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5101	2750406.3572001057	66.54970010605001	2524.1072001060497	90.50410057240798	1.35720010605
txid57665	3.25	0.45	0.4930336970727481	4.594579255875073	Sulfurospirillum	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	N2177	2667283.597983748	40.32465041488889	2685.9313170815553	93.85281682516951	1.4868726371111114
txid57739	1.776097577518071	0.5611804507508557	0.39066843638831344	3.1312607065983404	Vogesella	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001037925	3540164.0	64.37	3347.0	88.78249708205608	1.0
txid58050	4.5	1.0	3.272492347489368	14.137166941154067	Moritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7538	4991785.522322437	40.1473224363	4426.5223224363	86.20632810606793	6.0223224363000005
txid58842	1.51657508881031	0.6708203932499369	0.4562751010470313	3.19609770738122	Sagittula	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000169415	5262893.0	65.05	5015.0	88.8678147171147	2.0
txid59732	1.6651052785115612	0.6173673119471863	0.4332407685387968	3.2294993480353336	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4533598.958841497	36.19364149707601	4165.838841497076	88.26024154539411	1.2788414970759998
txid59739	6.619501839293746	0.6999271023161167	2.455322241609876	14.555528880048373	Flammeovirga	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N7368	7337911.5568615915	33.94186159175	5575.55686159175	87.82200272433965	1.0568615917500002
txid59740	2.32379000772445	0.4898979485566356	0.4072429010812653	3.576451775686596	Persicobacter	Persicobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G001308105	8251744.0	41.92	6519.0	82.87793465235956	3.0
txid59753	1.4275445889344838	0.5107382570563642	0.2556356608838916	2.2905403409357583	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5396	3940640.803505756	59.21850575651667	3589.1368390898497	89.31893241480066	1.8035057565166668
txid60136	1.1923193672262715	0.6148346144177663	0.2892260647529163	2.303036287060601	Sulfitobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10469	3947774.4916684134	57.741668414029995	3818.5916684140298	91.05725960358566	2.19166841403
txid60919	22.6	0.5	4.404774699720688	35.49999698556466	Sanguibacter	Sanguibacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000024925	4253413.0	71.89	3717.0	90.41487389068494	4.0
txid61434	0.65	0.15	0.01060287520586555	0.3063052837250048	Dehalococcoides	Dehalococcoidaceae	Dehalococcoidales	Dehalococcoidia	Chloroflexi	Bacteria	genus	N3634	1413672.7682466882	47.54120965091852	1479.5089874286964	90.5022890093634	0.9904689101777779
txid61653	1.75	0.65	0.508807110187647	3.573561643458389	Methylopila	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7444	4418130.071901897	68.73690189645	4144.57190189645	88.16354507733415	1.57190189645
txid64001	1.75	0.5	0.3108867730114899	2.7488935718910685	Nevskia	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5790	5147947.613466335	64.86846633635	4560.61346633635	89.71104576077927	1.61346633635
txid64159	1.4071247279470291	0.4898979485566356	0.23445556655629066	2.165649097014025	Desulfurobacterium	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria	genus	N1617	1640631.6267627913	41.396762791425004	1691.126762791425	94.95517895450648	1.626762791425
txid64895	20.0	0.2	0.6262241356155654	12.56637061435917	Borreliella	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	genus	N597	1125946.2776273235	28.126827323512003	1437.117627323512	84.97828849638401	1.8376273235120002
txid64968	4.454563371755356	0.20000000000000007	0.1377412169368844	2.7988847127313603	Marinospirillum	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7911	2964684.4269578382	47.04029117206667	2790.4269578387334	92.46660635994574	0.4269578387333333
txid65047	2.279507056954777	0.5049752469181039	0.4217111425157931	3.6162704612720153	Mitsuaria		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001598255	5819413.0	69.94	5063.0	89.9233479390447	1.0
txid65551	3.1132868555165336	0.3659051653317209	0.3111318487650099	3.5788010081945743	Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria	genus	N1308	2960258.056140318	62.69614031776666	2950.3894736511006	91.34246640426188	2.3894736511
txid66848	1.6207359770526288	0.5957892135528948	0.394290399401222	3.033575314677865	Desulfonatronum	Desulfonatronaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N3839	4106569.388870181	58.4122035146	3689.3888701812666	88.16605106544459	2.055536847933334
txid67572	2.2789781596946512	0.8604077470097036	1.142844195191638	6.160193412073318	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7539	3741475.3114273916	39.25476072421667	3289.6447607242167	83.63502116276318	4.144760724216667
txid67575	1.7400843237717951	0.6093346248827458	0.4430972106511287	3.331010674540044	Rheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7530	4298261.049754452	49.067254451675	3946.5497544516747	91.4672140013223	0.5497544516749999
txid68287	1.7717121811785124	0.5031905688465056	0.3152058169387974	2.800757686064283	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10297	6172535.44969933	62.93151751178181	5939.540608420873	87.84979012714528	1.3587902390545454
txid68288	0.9671129386411876	0.34820045452270937	0.08100307956840476	1.0579287022685098	Cyclobacterium	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9063	6224010.041083275	38.4444166078	5217.3744166078	86.36657156861496	2.7077499411333332
txid69278	1.3874436925511608	0.4898979485566357	0.22736971621767504	2.135358806688769	Aquamicrobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001014615	6052475.0	64.07	5815.0	90.46902300298638	1.0
txid69578	1.2924386220116064	0.507348239850947	0.22597424908765626	2.059994013551826	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000764165	4356826.0	65.29	4253.0	90.53847915891063	1.0
txid70994	2.1872844044758706	0.5898423370508423	0.5342456676124278	4.0531350138021764	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	genus	N6124	6454013.45531996	51.23031995885	4917.70531995885	88.19444428021345	1.45531995885
txid71655	1.3089131089191284	0.6603854497789253	0.3703819594010168	2.7155523898996874	Brenneria	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G001049335	5350059.0	53.08	4659.0	85.85142705902871	7.0
txid72763	1.201452362656351	0.6313566835087994	0.2965159569525301	2.383039333696801	Tessaracoccus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	G000826065	3211248.0	67.82	3062.0	90.86149683861228	1.0
txid73029	1.7	0.5	0.3010692959690218	2.670353755551324	Dechloromonas	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N4598	4064165.0402609175	61.0752609172	3845.5402609171997	92.14866017967233	3.5402609172000004
txid73918	2.54572989502183	0.4559014113909555	0.3879487149065421	3.646138252490453	Thermaerobacter	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N744	2866718.528109747	72.28810974700001	2379.028109747	85.00822462120867	2.0281097470000002
txid74030	2.0834367283078348	0.567188409290291	0.4735080297653849	3.7124236948882583	Roseovarius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10220	4502797.594392733	63.11605939946667	4397.761059399467	90.14234130603741	1.5943927328
txid74385	3.195402506036587	0.5193957121017386	0.6365267724535439	5.2140333433321695	Gracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6054	3874815.701361728	36.94736172804001	3980.90136172804	85.92686478858734	0.70136172804
txid75309	2.0561169341058525	0.6015017133258198	0.5233119169281413	3.885389403044816	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8600	4204943.292662691	66.8766626912	3826.4926626911997	88.87528654187922	1.2926626911999999
txid75687	1.4770910863897364	0.7322940777147039	0.5191319216094854	3.398150989830814	Neptunomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9603	4280985.284509329	45.28450932848	3981.0845093284797	89.89152452689348	1.28450932848
txid75905	3.059411708155672	0.5477225575051661	0.677838871927043	5.264394472136272	Thermocrinis	Aquificaceae	Aquificales	Aquificae	Aquificae	Bacteria	genus	N2768	1445746.4567628894	44.60342955619999	1559.1234295561999	96.72767782397648	1.1234295561999998
txid76008	3.5	0.5	0.6544984694978736	5.497787143782138	Fusibacter	Eubacteriales Family XII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G001748365	5111250.0	37.64	4611.0	87.64994864269993	4.0
txid76632	3.5	0.6	0.9330530181161686	6.5973445725385655	Thermobacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G000227705	4355525.0	60.12	4014.0	87.48674384833058	5.0
txid76634	0.6636021601017351	0.3434142727659995	0.049001694530710384	0.7159389736506669	Mycetocola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000718085	3451363.0	66.14	3165.0	89.9335132236163	1.0
txid76831	0.927100275828162	0.37077346682288403	0.08634662319219731	1.079904201161956	Myroides	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8151	4028968.3939903188	34.224545873838885	3566.5051014293954	86.76258201219356	3.0051014293944442
txid76890	5.25	1.85	12.454516825921988	30.51271864799085	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6620	4712966.097324047	59.79532404729999	4243.6973240473	88.83329801286614	1.8973240472999997
txid78119	4.4721359549995805	0.5	0.8453769179051971	7.0248147310407285	Succinispira	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	genus	G000384135	2085243.0	36.24	1916.0	89.32512901374085	3.0
txid79206	4.2702392571338015	0.9654285533586824	2.8851771982295205	12.951564143784607	Desulfosporosinus	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N3323	5478021.23737612	42.550709452544446	5261.570709452544	83.82502736543537	4.792931674766667
txid79328	2.889789233066693	0.4922181849127826	0.5046636876312678	4.468622788106865	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N6540	8003851.650739702	45.384073036558334	6479.484073036558	89.88693341243483	1.4840730365583334
txid82802	1.0792807516624514	0.9582311661236794	0.5436450365776391	3.2490365462391253	Trichococcus	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N4484	3100820.0441029007	46.64210290074001	2939.8441029007395	85.8079977511153	0.04410290073999999
txid82986	2.0	1.0	1.3089969389957472	6.2831853071795845	Tatumella	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000757425	4413398.0	49.98	4092.0	86.41661141823148	7.0
txid83612	2.5952379603845324	0.3797413358462343	0.2783213227291227	3.096099658514044	Psychroflexus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N10049	3402227.8082176098	36.388217609775	3052.308217609775	88.16327227752848	2.0582176097750002
txid83614	1.6311648181163263	0.47335577723293604	0.2570294266952917	2.425690573206561	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7468	3777389.28807573	70.26807573023332	3344.9547423968997	89.5937611181907	1.4547423968999997
txid83618	1.3264735875778928	0.4931764164963944	0.22111887814147424	2.0551843310360067	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7470	3552491.049293255	70.39262658843334	3121.382626588433	88.8242256449875	1.3826265884333335
