taxid	sources	length_ranges	width_ranges	length	width	volume	surface	spherical_equivalent_diameter	svratio	vsratio	log_vsratio	species	genus	family	order	class	phylum	kingdom	genome	genome_size	gc	proteins	coding	rrnas	ENCprime
taxid148449	bacdive	3.75,  3.75	0.75,  0.75	3.75	0.75	1.5462526341887264	8.835729338221295	1.4346983870792918	5.714285714285715	0.17499999999999996	-0.7569619513137057	Halopiger aswanensis	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea							
taxid148813	bacdive	1.5,  1.5	0.4,  0.4	1.5	0.4	0.171740398396242	1.884955592153876	0.6896434480765461	10.975609756097564	0.09111111111111109	-1.0404286570556083	Sulfuricurvum kujiense	Sulfuricurvum	Thiovulaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	G000183725	2819357.0	44.56	2816.0	93.3214913897034	3.0	93.3214913897034
taxid150025	bm5	1.8,  3.0	0.3,  0.5	2.32379000772445	0.3872983346207417	0.2585558905933178	2.8274333882308142	0.7904091117344213	10.93548238929153	0.09144544011878623	-1.038837945525154	Leifsonia naganoensis	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid150026	bm5	2.5,  3.0	0.3,  0.4	2.738612787525831	0.3464101615137754	0.247225378244141	2.98037647973883	0.7786903796642933	12.05530152651091	0.08295105666174273	-1.081178077398014	Leifsonia shinshuensis	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid150829	pubmed, bm4	10.0,  12.0, 10.0,  12.0	0.2,  0.3, 0.2,  0.3	10.954451150103326	0.2449489742783178	0.5123686993686074	8.429777677248872	0.9927989812243975	16.4525617736542	0.060780808104991826	-1.21623353010001	Treponema azotonutricium	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	G000214355	3855671.0	49.8	3405.0	93.62845014525357	2.0	93.62845014525357
taxid151276	bacdive	1.9,  1.9	1.0,  1.0	1.9	1.0	1.2304571226560022	5.969026041820607	1.3295028952345866	4.851063829787234	0.20614035087719296	-0.6858369890647363	Bacteroides coprosuis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	G000212915	2991798.0	34.99	2505.0	86.51733840319433	3.0	86.51733840319433
taxid151784	bacdive	1.3,  4.0	0.7,  1.2	2.280350850198276	0.916515138991168	1.3028738245748364	6.565853487853525	1.3550892880843441	5.039516002246913	0.19843175407204602	-0.7023888285790892	Pigmentiphaga kullae	Pigmentiphaga	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria							
taxid152794	bacdive	1.0,  4.5	0.8,  1.1	2.121320343559643	0.938083151964686	1.250032526089896	6.251690445656587	1.3365162098099197	5.001222220362447	0.19995112313316252	-0.6990761520747706	Corynebacterium efficiens	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	G000011305	3219505.0	62.97	2877.0	87.8989782590802	5.0	87.8989782590802
taxid153151	bacdive	2.0,  3.5	0.5,  0.9	2.6457513110645907	0.6708203932499369	0.856056533508226	5.575773835391056	1.178061440776236	6.513324315791204	0.1535314305746382	-0.8138027033931586	Parageobacillus toebii	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001598935	3263973.0	42.15	3303.0	85.81955181614553	1.0	85.81955181614553
taxid153496	bacdive	2.0,  3.0	0.6,  0.8	2.449489742783178	0.6928203230275509	0.8363735082332995	5.331459525790038	1.1689624174171185	6.374495931909492	0.15687514913833323	-0.8044458482988747	Kozakia baliensis	Kozakia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	G001787335	3505604.0	57.36	3393.0	90.34058039641673	5.0	90.34058039641673
taxid153730	bm5	1.1,  1.7	0.7,  1.0	1.3674794331177342	0.8366600265340756	0.5984851267582677	3.594344468888029	1.0455663072116734	6.005737332783893	0.16650744855943625	-0.7785663339540231	Agrococcus baldri	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid153731	bm5	1.5,  1.9	0.5,  0.7	1.688194301613413	0.5916079783099616	0.4098577340923002	3.137663205330782	0.9216050322516107	7.655493465994175	0.13062515230951682	-0.8839731901552507	Microbacterium aerolatum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid154981	bacdive	2.8,  2.8	0.9,  0.9	2.8	0.9	1.5904312808798329	7.916813487046277	1.4482340769084447	4.977777777777777	0.20089285714285718	-0.697035504558819	Aliiroseovarius crassostreae	Aliiroseovarius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	G001307765	3725379.0	58.42	3707.0	87.37647901059195	3.0	87.37647901059195
taxid155077	bacdive	1.2,  3.0	0.5,  0.7	1.897366596101028	0.5916079783099616	0.4673569716657712	3.5264290075617	0.9628309328776151	7.545472136625393	0.13252981150722745	-0.8776864197134484	Cellvibrio japonicus	Cellvibrio	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	G000019225	4576573.0	51.99	3695.0	90.75607446882198	3.0	90.75607446882198
taxid156205	bacdive	2.0,  4.5	0.7,  1.4	3.0000000000000004	0.9899494936611664	2.055085792423778	9.33005417013257	1.5774070523862176	4.5399828097340205	0.22026515119306941	-0.6570542084404097	Halobacillus trueperi	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid156981	bm5	1.0,  4.0	0.3,  0.7	2.0	0.4582575694955839	0.3046732028857914	2.8793172275584813	0.8348565879907571	9.450510252579747	0.10581439237389596	-0.9754552575989281	Cellulomonas hominis	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid157687	bacdive	6.25,  6.25	0.45,  0.45	6.250000000000001	0.45	0.970163081336698	8.835729338221295	1.228236616509033	9.107468123861569	0.10979999999999998	-0.959397659885927	Leptotrichia wadei	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	G000373345	2316529.0	29.26	2138.0	85.57954594999674	0.0	85.57954594999674
taxid157688	bacdive	11.25,  11.25	0.7,  0.7	11.250000000000002	0.7	4.239710185713325	24.74004214701963	2.008071547902196	5.835314458612494	0.1713703703703703	-0.7660642646590904	Leptotrichia hofstadii	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria							
taxid157691	bacdive	12.5,  12.5	0.7,  0.7	12.500000000000002	0.7	4.720766560794262	27.48893571891069	2.081315735583323	5.8229813664596275	0.17173333333333332	-0.7651454003679068	Leptotrichia shahii	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	G000373045	2144606.0	29.51	1969.0	85.09940753686224	0.0	85.09940753686224
taxid157692	bacdive, bm4	3.0,  3.0, 5.0,  15.0	0.45,  0.45, 0.5,  3.0	5.097132734541368	0.7423848005759649	2.099182588855068	11.887893002659776	1.588609655158942	5.663105756390466	0.17658155136367737	-0.753054671989931	Pseudoleptotrichia goodfellowii	Pseudoleptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria							
taxid157733	bacdive	2.75,  2.75	0.6,  0.6	2.75	0.6	0.7209955139988575	5.183627878423159	1.112528930779857	7.189542483660131	0.1390909090909091	-0.8567012543406262	Alkalihalobacillus macyae	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001039475	4256776.0	39.85	4239.0	85.93891245393228	1.0	85.93891245393228
taxid157792	bacdive	1.1,  1.3	0.6,  0.8	1.19582607431014	0.6928203230275509	0.3637534397196204	2.602786287982118	0.885665026644583	7.1553585582265145	0.1397554003566041	-0.8546314013323507	Pseudomonas xiamenensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid157838	bacdive	3.5,  3.5	0.8,  0.8	3.5	0.8	1.6252505994571198	8.79645943005142	1.458726605953736	5.412371134020618	0.1847619047619048	-0.7333875691397119	Margalitia shackletonii	Margalitia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001420715	5297592.0	36.71	5111.0	82.29540893296426	8.0	82.29540893296426
taxid157839	bacdive	3.25,  3.25	0.7,  0.7	3.25	0.7	1.160949385195328	7.14712328691678	1.3039818739874456	6.156274664561958	0.16243589743589743	-0.7893179878070391	Paenibacillus cookii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid158899	bacdive	1.5,  1.5	0.4,  0.4	1.5	0.4	0.171740398396242	1.884955592153876	0.6896434480765461	10.975609756097564	0.09111111111111109	-1.0404286570556083	Collimonas fungivorans	Collimonas	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria							
taxid159291	bm4	5.0,  250.0	0.2,  0.75	35.35533905932737	0.3872983346207417	4.149993584488567	43.01802907159106	1.993806164104279	10.365806162298554	0.09647103026459218	-1.0156030833930345	Alkalispirochaeta americana	Alkalispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	G900156105	3309052.0	57.55	2903.0	92.960914485478	1.0	92.960914485478
taxid159346	bacdive	1.6,  10.0	0.5,  0.8	4.000000000000001	0.6324555320336759	1.1904064729972768	7.947670612636884	1.3149186518985312	6.676434304515971	0.14978054967508558	-0.8245445799424768	Roseibacterium elongatum	Roseibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	G000590925	3555109.0	65.74	3543.0	89.80230985885383	2.0	89.80230985885383
taxid159449	bacdive	1.4,  1.4	0.7,  0.7	1.4	0.7	0.4489859500755411	3.078760800517997	0.9500461658082172	6.857142857142859	0.1458333333333333	-0.8361431973613305	Embleya scabrispora	Embleya	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	G000372745	11392659.0	70.95	10067.0	85.41574008315355	1.0	85.41574008315355
taxid159478	bacdive	0.9,  0.9	0.6,  0.6	0.9	0.6	0.1979203371761569	1.6964600329384882	0.7230426792525689	8.571428571428575	0.11666666666666663	-0.9330532103693869	Alkanibacter difficilis	Alkanibacter	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid160233	bacdive	1.0,  6.0	1.0,  6.0	2.449489742783178	2.449489742783178	7.695298980971181	18.849555921538755	2.449489742783178	2.4494897427831788	0.4082482904638629	-0.3890756251918219	Ignicoccus hospitalis	Ignicoccus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	G000017945	1297538.0	56.52	1490.0	93.32489684309824	1.0	93.32489684309824
taxid160404	bacdive	2.8,  7.5	0.6,  1.3	4.582575694955839	0.8831760866327847	2.626986629006056	12.714720606047292	1.7119316189933032	4.840040092194158	0.20660985879285668	-0.6848489591127132	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	G900142265	3546077.0	45.31	3560.0	87.19675291878885	1.0	87.19675291878885
taxid160826	bm5	1.0,  1.0	1.0,  1.0	1.0	1.0	0.5235987755982988	3.141592653589793	1.0	6.0	0.16666666666666666	-0.7781512503836436	Nocardioides aquaticus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria							
taxid161536	bacdive	2.0,  6.0	0.4,  0.4	3.464101615137755	0.4	0.4185566865970668	4.353118474162122	0.9280795873271774	10.400308043227492	0.09615099820540253	-1.0170462027115355	Ornithinibacillus californiensis	Ornithinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001038485	3979837.0	36.96	4077.0	86.46459641437576	0.0	86.46459641437576
taxid162393	bm5	0.6,  2.0	0.2,  0.5	1.095445115010332	0.316227766016838	0.077757234588352	1.0882796185405308	0.5295586440162167	13.995863205551224	0.07144968376108211	-1.1459996890720443	Microbacterium aurantiacum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid162426	bm5	0.6,  2.0	0.2,  0.5	1.095445115010332	0.316227766016838	0.077757234588352	1.0882796185405308	0.5295586440162167	13.995863205551224	0.07144968376108211	-1.1459996890720443	Microbacterium hominis	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	G001592125	3502678.0	71.0	3234.0	92.4405269339631	1.0	92.4405269339631
taxid162496	bm5	1.4,  3.6	0.5,  0.8	2.244994432064365	0.6324555320336759	0.6390552130736992	4.460619068312845	1.0686773049114608	6.980021408257291	0.1432660362355065	-0.8438567546394578	Glutamicibacter creatinolyticus	Glutamicibacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid163874	bm5	0.8,  1.0	0.8,  1.0	0.8944271909999159	0.8944271909999159	0.3746567856555053	2.5132741228718345	0.8944271909999159	6.70820393249937	0.14907119849998596	-0.8266062568876719	Arthrobacter tumbae	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid163875	bm5	0.8,  1.0	0.8,  1.0	0.8944271909999159	0.8944271909999159	0.3746567856555053	2.5132741228718345	0.8944271909999159	6.70820393249937	0.14907119849998596	-0.8266062568876719	Arthrobacter monumenti	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid163877	bacdive	2.0,  5.0	0.5,  0.7	3.162277660168379	0.5916079783099616	0.8150675609686345	5.877381679269498	1.1589507891409154	7.210913500575042	0.13867868473533262	-0.8579902859577814	Virgibacillus necropolis	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid163879	bacdive	1.0,  4.0	0.5,  0.8	2.0	0.6324555320336759	0.5620879422793179	3.9738353063184406	1.0239259480628258	7.069775043037173	0.14144721634175228	-0.8494055949677691	Alkalihalobacillus decolorationis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid165179	bacdive	0.95,  0.95	0.83,  0.83	0.95	0.83	0.3643142684747646	2.4771458073555515	0.8861199605892727	6.799475128235716	0.14707017543859646	-0.832475389513775	Prevotella copri	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	G000157935	3512473.0	44.85	3042.0	85.98386379055441	5.0	85.98386379055441
taxid167375	pcc	1.2,  1.4, 0.8,  1.0, 0.8,  1.0, 0.8,  1.0, 0.8,  1.0, 0.8,  1.0, 1.0,  1.2, 1.2,  1.4, 0.8,  1.0, 1.2,  1.4	1.2,  1.4, 0.8,  1.0, 0.8,  1.0, 0.8,  1.0, 0.8,  1.0, 0.8,  1.0, 1.0,  1.2, 1.2,  1.4, 0.8,  1.0, 1.2,  1.4	1.0201932615512852	1.0201932615512852	0.5559631082476486	3.26975169823566	1.0201932615512854	5.881238610492801	0.17003221025854753	-0.7694687997248		Cyanobium	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria							
taxid167642	bm4	1.5,  3.0	0.7,  0.7	2.121320343559643	0.7	0.7265825498714915	4.665027085066286	1.115395223433778	6.4205052624665635	0.1557509820676995	-0.8075692062724005	Ilyobacter polytropus	Ilyobacter	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	G000165505	3132314.0	34.37	2949.0	85.5850977903237	8.0	85.5850977903237
taxid167643	bm4	1.0,  1.5	0.8,  1.0	1.224744871391589	0.8944271909999159	0.5822015052693656	3.4414423257272846	1.0359963704417658	5.911084555054597	0.16917369235479726	-0.7716671717547382	Ilyobacter insuetus	Ilyobacter	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria							
taxid167644	bm4	1.2,  2.5	1.0,  1.2	1.7320508075688774	1.095445115010332	1.288275195238067	5.960752959477659	1.3500090323342235	4.626925195416916	0.21612625183362047	-0.6652924782160702	Ilyobacter tartaricus	Ilyobacter	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria							
taxid167964	bacdive	100.0,  100.0	0.2,  0.3	100.00000000000004	0.2449489742783178	4.708541330894204	76.95298980971182	2.079517541791836	16.34327584740508	0.06118724356957946	-1.2133391109394058	Anaerolinea thermophila	Anaerolinea	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria	G000199675	3532378.0	53.85	3186.0	92.56183794599558	2.0	92.56183794599558
taxid169134	bm5	1.0,  1.0	1.0,  1.0	1.0	1.0	0.5235987755982988	3.141592653589793	1.0	6.0	0.16666666666666666	-0.7781512503836436	Citricoccus muralis	Citricoccus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid169283	bacdive	4.4,  5.8	1.1,  1.4	5.051732376126036	1.2409673645990855	5.60981472413524	19.69475434338628	2.2045331404384267	3.5107673447133765	0.28483801454568936	-0.5454020501275456	Geobacillus lituanicus	Geobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid169480	bm5	0.6,  0.9	0.6,  0.9	0.7348469228349535	0.7348469228349535	0.2077730724862219	1.6964600329384885	0.7348469228349533	8.164965809277264	0.12247448713915884	-0.9119543704721595	Rothia amarae	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid170367	bacdive	3.5,  3.5	0.75,  0.75	3.5	0.75	1.43580601746096	8.246680715673207	1.3996916838064681	5.7435897435897445	0.17410714285714282	-0.7591834113076636	Paenibacillus anaericanus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid170540	bacdive	2.4,  2.8	0.4,  0.6	2.592296279363144	0.4898979485566356	0.4578551409066398	3.98969898339172	0.9562611033304961	8.713889234685366	0.1147593196410543	-0.9402120351647261	Pseudomonas abyssi	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid171279	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis anatis	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171280	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasma buteonis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171282	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis columboralis	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171283	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis cricetuli	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171284	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis cynos	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171285	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis glycophila	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171286	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasma lagogenitalium	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171287	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasma moatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171288	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasma molare	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171289	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis mustelae	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171290	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasma oxoniensis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171291	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasmopsis verecunda	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171392	pcc	5.0,  5.0	5.0,  5.0	4.999999999999999	4.999999999999999	65.44984694978734	78.53981633974483	5.0	1.2000000000000004	0.8333333333333331	-0.07918124604762493	Chroococcidiopsis cubana	Chroococcidiopsis	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria							
taxid171393	pcc	5.0,  5.0	5.0,  5.0	4.999999999999999	4.999999999999999	65.44984694978734	78.53981633974483	5.0	1.2000000000000004	0.8333333333333331	-0.07918124604762493	Myxosarcina sp. PCC 7312	Myxosarcina	Hyellaceae	Pleurocapsales		Cyanobacteria	Bacteria							
taxid171632	bm4	0.3,  0.8	0.05,  0.5	0.4898979485566356	0.1581138830084189	0.0085842707818602	0.2433467205584167	0.2540397024617999	28.347978150065273	0.03527588439310609	-1.4525220893459436	Mycoplasma ovis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							
taxid171685	bacdive	2.5,  2.5	0.5,  0.5	2.5	0.5	0.4581489286485115	3.9269908169872414	0.9564655913861946	8.571428571428571	0.11666666666666667	-0.9330532103693868	Alkalihalobacillus murimartini	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid171692	bacdive	2.0,  7.0	0.5,  0.7	3.741657386773941	0.5916079783099616	0.974332881583638	6.95421178605727	1.2299937717207428	7.137408495086606	0.14010687502171135	-0.8535405534313201	Virgibacillus carmonensis	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid171695	bacdive	0.8,  1.0	0.4,  0.5	0.8944271909999159	0.447213595499958	0.1170802455173454	1.2566370614359177	0.6069622310029171	10.733126291998998	0.09316949906249118	-1.030726239543597	Thermodesulfatator indicus	Thermodesulfatator	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	G000217795	2322224.0	42.43	2246.0	91.03566236504317	2.0	91.03566236504317
taxid172040	bacdive	2.45,  2.45	0.7,  0.7	2.45	0.7	0.8530733051435283	5.387831400906496	1.1766913923796372	6.315789473684212	0.1583333333333333	-0.8004276450947959	Arthrobacter russicus	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid172043	bacdive	2.75,  2.75	0.5,  0.5	2.75	0.5	0.507236313860852	4.319689898685965	0.9894729024201013	8.516129032258064	0.11742424242424243	-0.9302422330355583	Brevundimonas nasdae	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	G000813765	3407832.0	66.03	3375.0	90.0789123407492	1.0	90.0789123407492
taxid172044	bacdive	2.5,  2.5	0.5,  0.5	2.5	0.5	0.4581489286485115	3.9269908169872414	0.9564655913861946	8.571428571428571	0.11666666666666667	-0.9330532103693868	Sphingomonas yabuuchiae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid173365	bacdive	1.9,  2.5	0.8,  1.3	2.179449471770337	1.019803902718557	1.5025416379366223	6.9825386315710025	1.4210498000610983	4.647151503341918	0.21518558180874184	-0.667186831289464	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	G000190755	4848329.0	49.51	4422.0	86.96037335750111	2.0	86.96037335750111
taxid173366	bacdive	1.1,  2.5	0.8,  1.1	1.6583123951777	0.938083151964686	0.9300244048680096	4.887171231974203	1.2110588311147545	5.254884932474215	0.1902991241197662	-0.7205632106138085	Methylocystis rosea	Methylocystis	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	G000372845	3912050.0	62.5	3859.0	86.64222083051085	1.0	86.64222083051085
taxid173480	bm4	2.5,  3.2	0.7,  0.7	2.8284271247461903	0.7	0.9987091298336916	6.220036113421714	1.240166890624474	6.228075750601675	0.16056323655077465	-0.79435388614853	Gemmatimonas aurantiaca	Gemmatimonas	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	Bacteria	G000010305	4636964.0	64.27	4004.0	93.17702272435152	1.0	93.17702272435152
taxid174922	bm4	5.0,  8.0	0.24,  0.24	6.324555320336757	0.24	0.2824970273179922	4.768602367582127	0.8140887501291764	16.880186007105696	0.0592410533615596	-1.2273772279184585	Treponema refringens	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria							
taxid175306	bacdive	2.0,  4.0	0.4,  0.7	2.82842712474619	0.529150262212918	0.5832148712258626	4.701905343415598	1.0365970988384448	8.062046383578384	0.12403798643938643	-0.9064452924618097	Lentibacillus salicampi	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid175628	bm5	1.0,  2.0	0.3,  0.5	1.414213562373095	0.3872983346207417	0.1513989401460376	1.720721162863643	0.6612637833373585	11.36547693929598	0.08798574889035353	-1.0555876651167182	Gordonia paraffinivorans	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	G000344155	4632332.0	68.93	4221.0	90.3608808695059	1.0	90.3608808695059
taxid178774	bacdive	3.0,  6.0	0.4,  0.8	4.242640687119285	0.565685424949238	1.018901153817652	7.539822368615502	1.2484691364535534	7.399954686835961	0.13513596262676245	-0.8692290603637665	Gottfriedia luciferensis	Gottfriedia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001712755	4894118.0	32.95	4628.0	82.63905774237564	1.0	82.63905774237564
