taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom
185294	1.7	0.75	0.6405903770210437	4.005530633326987	rod-shaped	Prevotella paludivivens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
185684	1.1	0.45	0.15109097168358415	1.5550883635269477	rod-shaped	Amycolatopsis granulosa	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria
186116	3.872983346207418	1.0	2.7800346191810594	12.167336027920836	rod-shaped	Parageobacillus thermantarcticus	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186189	1.1	0.8	0.4188790204786391	2.7646015351590183	coccus	Xylanimonas cellulosilytica	Xylanimonas	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
186571	8.5	0.5	1.636246173744684	13.351768777756623	rod-shaped	Tenacibaculum skagerrakense	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
187327	0.5477225575051661	0.5477225575051661	0.08603605814318215	0.9424777960769378	coccus-shaped	Acidaminococcus intestini	Acidaminococcus	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria
187328	0.4	0.4	0.03351032163829113	0.5026548245743669	coccus-shaped	Veillonella montpellierensis	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
188913	6.324555320336758	0.5291502622129179	1.3520536170951452	10.513779971646771	rod	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
189381	2.29128784747792	0.6928203230275509	0.7767327987843019	4.9871237292396495	rod-shaped	Rossellomorea marisflavi	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
189382	2.04939015319192	0.5916079783099616	0.5091466295520879	3.8089786648918578	rod-shaped	Rossellomorea aquimaris	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
189691	4.0	0.9	2.3538382957021526	11.309733552923255	rod-shaped	Paenibacillus elgii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
189722	1.95	0.4	0.2282890661608583	2.450442269800038	rod-shaped	Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
189723	3.25	0.7	1.1609493851953279	7.147123286916778		Prevotella micans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
190897	2.1	0.55	0.4553673101531456	3.6285395148962114	rod-shaped	Vibrio gallicus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
191564	4.06201920231798	0.5477225575051661	0.9140726972841215	6.989602405387042	rod-shaped	Nonlabens xylanidelens	Nonlabens	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
191577	1.5811388300841898	0.648074069840786	0.4503064181665105	3.2191745248034973	rod-shaped	Epilithonimonas tenax	Epilithonimonas	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
191579	1.6	0.45	0.2306125357275758	2.261946710584651	rod-shaped	Fluviicola taffensis	Fluviicola	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
191863	1.4	0.9	0.6997897635871264	3.9584067435231387	oval-shaped	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
192814	2.449489742783178	0.8774964387392122	1.304454470384401	6.752597450835703	rod-shaped	Halobacillus salinus	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
192903	2.1	0.3	0.1413716694115407	1.9792033717615696	rod-shaped	Pseudozobellia thermophila	Pseudozobellia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
192904	1.296148139681572	0.4472135954999579	0.1801824245759161	1.821040109049228	rod-shaped	Kriegella aquimaris	Kriegella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
193384	1.095445115010332	0.17320508075688773	0.02445046791977898	0.596075295947766	rods	Rhodoglobus vestalii	Rhodoglobus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
195088	3.1622776601683795	0.8485281374238571	1.6282821020695974	8.429777677248872	rod-shaped	Halobacillus karajensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
195253	1.3964240043768943	1.3964240043768943	1.42577350287024	6.126105674500098	sphere/spheroid	Synechococcus sp. PCC 6312	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria
195748	0.9797958971132712	0.4242640687119285	0.1185224084357687	1.305935542248637	rods-coccus	Promicromonospora vindobonensis	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
195749	0.9486832980505138	0.3872983346207417	0.09655494795530506	1.1542948471456778	rods-coccus	Promicromonospora aerolata	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
195907	3.0000000000000004	0.7	1.0647381101791404	6.5973445725385655	rod-shaped	Gillisia limnaea	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
195913	3.5	1.0	2.4870941840919194	10.995574287564274	rod-shaped	Loktanella salsilacus	Loktanella	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
197162	1.9364916731037085	0.458257569495584	0.29419854499178516	2.7878869176955274	rod-shaped	Deferribacter desulfuricans	Deferribacter	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria
197345	2.25	0.21	0.07550660863270388	1.4844025288211768	rod-shaped	Psychroflexus tropicus	Psychroflexus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
197482	1.9364916731037085	0.4472135954999579	0.2807673515945518	2.7206990463513265	rod-shaped	Malaciobacter halophilus	Malaciobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
198119	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	rod-shaped	Paenibacillus barcinonensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
198252	0.5738466694161429	0.15491933384829668	0.009843368003314685	0.2792874102115765	rod	Candidatus Pelagibacter ubique	Candidatus Pelagibacter	Pelagibacteraceae	Pelagibacterales	Alphaproteobacteria	Proteobacteria	Bacteria
199596	1.3416407864998738	0.6928203230275509	0.4187242911516898	2.9201606467010004	rod-shaped	Methylocella silvestris	Methylocella	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
200253	1.25	1.25	1.0226538585904277	4.908738521234051	coccus-shaped	Deinococcus aerius	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria
200415	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	coccus-shaped	Caldisphaera lagunensis	Caldisphaera	Caldisphaeraceae	Acidilobales	Thermoprotei	Crenarchaeota	Archaea
200615	2.449489742783178	0.8944271909999159	1.351731403366484	6.882884651454574	rod-shaped	Rhodoplanes serenus	Rhodoplanes	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
200618	1.4142135623730951	0.5916079783099616	0.3345433448003329	2.6284449929116933	rods	Nocardioides aromaticivorans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
200990	10.000000000000002	0.275	0.5885127519261849	8.639379797371932	rod-shaped	Alkalibacillus filiformis	Alkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
202260	3.1622776601683795	0.5291502622129179	0.6566324384894185	5.256889985823387	rod-shaped	Virgibacillus sediminis	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
202261	2.449489742783178	0.3872983346207417	0.2733645417515184	2.98037647973883	rod-shaped	Virgibacillus kekensis	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
202611	4.4721359549995805	1.0	3.2506079777212142	14.049629462081452	rod-shaped	Lysinibacillus odysseyi	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
203799	1.8439088914585773	0.8944271909999159	0.9712337326312804	5.181247337366076	rod-shaped	Nocardioides aquiterrae	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
204038	2.0	0.75	0.7731263170943632	4.712388980384692	rod-shaped	Dickeya dadantii	Dickeya	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
204039	2.0	0.75	0.7731263170943632	4.712388980384692	rod-shaped	Dickeya dianthicola	Dickeya	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
204042	2.0	0.75	0.7731263170943632	4.712388980384692	rod-shaped	Dickeya zeae	Dickeya	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
204046	2.6457513110645907	0.5916079783099616	0.6730799648922579	4.917370311728509	rod-shaped	Petrotoga mexicana	Petrotoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria
204516	3.0000000000000004	1.1	2.5025403479720696	10.367255756846323	rod-shaped	Phocaeicola massiliensis	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
204773	1.4142135623730951	0.5916079783099616	0.3345433448003329	2.6284449929116933	rod-shaped	Herminiimonas arsenicoxydans	Herminiimonas	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
204799	2.449489742783178	1.0	1.6620253574436463	7.6952989809711845	rod-shaped	Nitratireductor aquibiodomus	Nitratireductor	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
205844	1.3753181450122731	0.4024922359499621	0.15791762012270266	1.739043929690968	rod-shaped	Novosphingobium pentaromativorans	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
206403	0.7745966692414834	0.5656854249492381	0.14728662510637752	1.3765769302909143	ovoid-shaped	Sulfurovum lithotrophicum	Sulfurovum	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
206505	1.07	0.4	0.1177050047544976	1.3446016557364315	ovoid-shaped	Kerstersia similis	Kerstersia	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
206506	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	coccus-shaped	Kerstersia gyiorum	Kerstersia	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
206681	2.5	2.5	8.18123086872342	19.634954084936204	spherical	Candidatus Fritschea bemisiae	Candidatus Fritschea	Simkaniaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
206690	2.5	2.5	8.18123086872342	19.634954084936204	spherical	Candidatus Fritschea eriococci	Candidatus Fritschea	Simkaniaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
207949	3.15	0.45	0.4771293842639498	4.453207586463533	spiral-shaped	Bermanella marisrubri	Bermanella	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
207954	1.9	0.65	0.5585817187929603	3.8798669271833934	rod-shaped	Neptuniibacter caesariensis	Neptuniibacter	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
208199	3.25	1.15	2.9775753371336253	11.741702542791849	rod-shaped	Alkalihalobacillus hwajinpoensis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
209252	1.5968719422671311	0.3872983346207417	0.17291787356072708	1.9429677515122787	rods	Nocardia asiatica	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
209274	0.2449489742783178	0.2449489742783178	0.0076952989809711825	0.18849555921538758	spherical	Entomoplasma lucivorax	Entomoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
209389	4.5	1.3	5.397779777642863	18.37831702350029	rod-shaped	Bacillus acidicola	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
209446	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	spherical	Candidatus Mycoplasma haemominutum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
209639	2.958039891549809	0.3872983346207417	0.3332766946770399	3.5991465344481024	rod-shaped	Marinobacter lipolyticus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
209649	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	rods	Ferrithrix thermotolerans	Ferrithrix	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
209897	1.4142135623730951	0.6	0.3433107966696367	2.66572976289502	rod-shaped	Afifella pfennigii	Afifella	Afifellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
210512	0.8	0.31	0.052582145240071376	0.7791149780902688	rod-shaped	Sandarakinorhabdus limnophila	Sandarakinorhabdus	Sphingosinicellaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
211146	2.23606797749979	0.7871958685061722	0.9599122833006947	5.529905133296556	rods-coccus	Paenarthrobacter nitroguajacolicus	Paenarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
211589	2.3	0.7	0.7953465401338158	5.057964172279567	rod-shaped	Herbaspirillum chlorophenolicum	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
211668	2.8284271247461903	0.8944271909999159	1.5898247824355938	7.94767061263688	rod-shaped	Colwellia piezophila	Colwellia	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
211669	1.7320508075688772	0.8944271909999159	0.900951225712778	4.866934411168334	rod-shaped	Psychromonas hadalis	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
212020	3.5777087639996634	0.4898979485566356	0.6436010182560249	5.506307721163656	rod-shaped	Shewanella surugensis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
212021	2.7386127875258306	0.8944271909999159	1.5333927700358905	7.6952989809711845	rod-shaped	Shewanella kaireitica	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
212765	1.3416407864998738	0.6	0.322791327711583	2.5289333031746613	rods	Mycolicibacterium madagascariense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
213248	1.9183326093250883	0.4472135954999579	0.2779149325264026	2.695186234604534	rod-shaped	Mesonia algae	Mesonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
214888	0.2449489742783178	0.2449489742783178	0.0076952989809711825	0.18849555921538758	spherical	Entomoplasma luminosum	Entomoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
215578	0.2449489742783178	0.2449489742783178	0.0076952989809711825	0.18849555921538758	spherical	Entomoplasma somnilux	Entomoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
215591	22.430231718318304	0.2449489742783178	1.0531103488310127	17.260733928492243	helical	Treponema caldarium	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
215743	2.15	0.6	0.5513495107050086	4.052654523130833	rod-shaped	Roseovarius mucosus	Roseovarius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
215813	0.65	0.5	0.09490227807719165	1.0210176124166828	ovoid-shaped	Dinoroseobacter shibae	Dinoroseobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
216427	0.3872983346207417	0.3872983346207417	0.030418340069802083	0.471238898038469	spherical	Mesoplasma chauliocola	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216465	2.0	2.0	4.188790204786391	12.566370614359172	coccus-shaped	Polaromonas naphthalenivorans	Polaromonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
216816	2.116601048851672	1.1313708498984762	1.74871344708607	7.5230485494649555	rod-shaped	Bifidobacterium longum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
216874	0.3872983346207417	0.3872983346207417	0.030418340069802083	0.471238898038469	spherical	Mesoplasma corruscae	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216903	1.3	0.9	0.6361725123519332	3.675663404700058	rod-shaped	Epilithonimonas mollis	Epilithonimonas	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
216932	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma chinense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216934	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma corruscae	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216936	1.4142135623730951	0.14142135623730953	0.021473934201098784	0.6283185307179587	helical	Spiroplasma diminutum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216937	3.1622776601683795	0.17320508075688773	0.07314906247029508	1.7207211628636427	helical	Spiroplasma floricola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216938	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma helicoides	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216939	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma insolitum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216940	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma lampyridicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216941	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma leptinotarsae	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216942	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma litorale	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216943	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma montanense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216944	3.4322004603461025	0.12649110640673517	0.04260045829997416	1.3638999367685745	helical	Spiroplasma sabaudiense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
216946	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma turonicum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
217031	3.1622776601683795	0.7937253933193772	1.4337856539703449	7.88533497873508	rod-shaped	Lederbergia galactosidilyticus	Lederbergia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
217041	1.3416407864998738	0.5	0.23070562893913354	2.107444419312218	rod-shaped	Caminibacter profundus	Caminibacter	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria
217069	1.5	1.0	0.9162978572970228	4.712388980384692		Angulomicrobium amanitiforme	Angulomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
217090	3.872983346207418	0.6324555320336759	1.150503014353443	7.6952989809711845	rod-shaped	Paenibacillus pasadenensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
217141	2.75	0.575	0.6643282183866446	4.96764338348886	spiral-shaped	Arcicella aquatica	Arcicella	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
217159	3.0000000000000004	0.5	0.5563236990731926	4.712388980384692	rod-shaped	Clostridium carboxidivorans	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
217161	6.2449979983983965	6.2449979983983965	127.52505891743387	122.52211349000189	sphere/spheroid		Chamaesiphon	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria
217162	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769383	sphere/spheroid	Chamaesiphon subglobosus	Chamaesiphon	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria
217169	4.330127018922194	0.14142135623730953	0.06727699566909012	1.9238247452427968	coccus-shaped	Marinospirillum insulare	Marinospirillum	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
217203	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	coccus-shaped	Achromobacter spanius	Achromobacter	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
217204	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	coccus-shaped	Achromobacter insolitus	Achromobacter	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
217215	0.3872983346207417	0.3872983346207417	0.030418340069802083	0.471238898038469	spherical	Mesoplasma grammopterae	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
217495	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	Lederbergia ruris	Lederbergia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
217511	0.9899494936611664	0.6324555320336759	0.2447712172324449	1.966948124691404	rod-shaped	Fulvimarina pelagi	Fulvimarina	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
217731	0.3872983346207417	0.3872983346207417	0.030418340069802083	0.471238898038469	spherical	Mesoplasma photuris	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
218139	1.15	0.75	0.39760782021995816	2.7096236637211963	rod-shaped	Aeriscardovia aeriphila	Aeriscardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
218140	1.1	0.85	0.4634176413279694	2.937389131106457	rod-shaped	Bifidobacterium psychraerophilum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
218208	3.3166247903554003	1.1489125293076057	3.0413940773252177	11.971075803945837	rod-shaped	Desulfatibacillum aliphaticivorans	Desulfatibacillum	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
218284	2.5	0.75	0.9940195505498954	5.890486225480862	rod-shaped	Rossellomorea vietnamensis	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
218673	1.35	0.7	0.4297436950723037	2.9688050576423537	rod-shaped	Sulfitobacter dubius	Sulfitobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
219182	4.0	0.8	1.876578011744304	10.053096491487338	rod-shaped	Ottowia thiooxydans	Ottowia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
219290	0.4898979485566356	0.15811388300841894	0.008584270781860217	0.2433467205584167	spherical	Mycoplasma vulturii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
219301	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.6548667764616285	coccus	Brachybacterium muris	Brachybacterium	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
219314	0.9539392014169455	0.3872983346207417	0.0971741444829536	1.1606898813846434	rods	Aeromicrobium marinum	Aeromicrobium	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
219649	2.15	0.65	0.6415393998018157	4.390375733391736	rod-shaped	Paraburkholderia unamae	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
219707	4.0	0.6	1.0744246875277093	7.539822368615504	rod-shaped	Cellulophaga pacifica	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
219745	0.3872983346207417	0.3872983346207417	0.030418340069802083	0.471238898038469	spherical	Mesoplasma tabanidae	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
220697	5.5	1.55	9.403146786352476	26.782077371852985	rod-shaped	Thalassospira xiamenensis	Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
220714	2.569046515733026	0.8774964387392122	1.376757216204734	7.082183954567696	ovoid-shaped	Fructobacillus pseudoficulneus	Fructobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
220752	2.25	0.6	0.5796238445873167	4.241150082346222	rod-shaped	Shewanella gaetbuli	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
220754	3.25	1.45	4.568595666636007	14.804755380041899	rod-shaped	Jeotgalibacillus campisalis	Jeotgalibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
220926	0.4898979485566356	0.15811388300841894	0.008584270781860217	0.2433467205584167	spherical	Mycoplasma coccoides	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
220990	1.75	0.8	0.7456046564519777	4.3982297150257095	rod-shaped	Asaia krungthepensis	Asaia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
221027	10.000000000000002	0.25	0.4867832366890434	7.853981633974482	coccus-shaped	Treponema putidum	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
221028	2.449489742783178	0.5916079783099616	0.6191297485464544	4.552600272623071	rod-shaped	Paenibacillus favisporus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
221126	3.3	0.3	0.22619467105846522	3.110176727053895	rod-shaped	Algibacter lectus	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
221822	1.630950643030009	0.6928203230275509	0.5277915375380325	3.549860687310262	ovoid-shaped	Phaeobacter inhibens	Phaeobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
221989	1.9	0.65	0.5585817187929603	3.8798669271833934	rod-shaped	Thalassotalea ganghwensis	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
222814	2.5	0.4	0.2974041045398338	3.1415926535897927	rod-shaped	Paraglaciecola polaris	Paraglaciecola	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
223527	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	Halomonas boliviensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
223788	2.29128784747792	0.8366600265340756	1.1063753291369869	6.022524070022749	rod-shaped	Balnearium lithotrophicum	Balnearium	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria
