taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom
1434702	1.5157971280531308	0.6857051568802739	0.46733969790236846	3.265339697587029	Taibaiella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1443919	1.6522711641858308	0.31622776601683805	0.12149025022378145	1.6414633719633818	Tabrizicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1445504	2.946183972531247	1.6431676725154984	5.086117413921047	15.208683333672585	Gynuella	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1476424	1.1	0.45	0.15109097168358415	1.5550883635269477	Arenitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1481960	4.0	0.8660254037844386	2.1861507997953877	10.882796185405308	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1494427	4.605779351596908	0.3256777812163153	0.37423358314596233	4.71238898038469	Tepidibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1494561	1.6124515496597098	0.6928203230275509	0.5208175436384082	3.5095963147575127	Agaribacter	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1494958	2.47362556105635	0.559508281305979	0.5591090080055978	4.348008171703636	Pseudogracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1495038	0.9	0.45	0.11928234606598745	1.2723450247038663	Mesoaciditoga	Mesoaciditogaceae	Mesoaciditogales	Thermotogae	Thermotogae	Bacteria
1495649	4.0	0.3	0.2756747553525044	3.769911184307752	Thermoflexus	Thermoflexaceae	Thermoflexales	Thermoflexia	Chloroflexi	Bacteria
1500420	3.15	0.6	0.8340928495280899	5.937610115284709	Lacibacterium	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1500514	5.091459790043661	0.8244427322250207	2.5712725961950254	13.1872027936127	Thermolongibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1501226	6.634003316248793	1.5198684153570663	11.116721153719663	31.676088445204037	Romboutsia	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1501433	4.4721359549995805	4.4721359549995805	46.83209820693819	62.83185307179587	Kamptonema	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria
1502180	1.4696938456699071	0.8944271909999159	0.7361074848887895	4.129730790872743	Alsobacter	Alsobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1502725	2.6457513110645907	0.6708203932499369	0.8560479699064094	5.575773835391054	Effusibacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1502941	2.2	0.3400000000000001	0.18945269777718127	2.3499113048851656	Pleionea	Pleioneaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1505664	4.012441829858533	0.8859213705594551	2.288630170263377	11.167444429124288	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1506553	6.70820393249937	0.6324555320336759	2.041213830873577	13.3286488144751	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1508451	1.1401754250991378	0.648074069840786	0.3048470418381977	2.3213797627692867	Polymorphobacter	Sphingosinicellaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1508657	3.1720626885091425	0.6156487197424187	0.881797663933131	6.1351419415096835	Ruminiclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1511643	2.116601048851672	0.4472135954999579	0.3090588661791741	2.9737460455418963	Corallibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1511648	15.0	1.0	11.519173063162576	47.123889803846886	Defluviitoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria
1511649	4.898979485566356	0.7071067811865476	1.8312646840311635	10.882796185405308	Mongoliitalea	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1518147	1.2649110640673518	0.4472135954999579	0.17527571621245294	1.7771531752633465	Wenyingzhuangia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1518149	1.7883599301201811	0.6021316913644736	0.4484905263503263	3.382955529285574	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1522056	2.0	0.45	0.2942297869627691	2.827433388230814	Flaviflexus	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
1522420	1.0	0.45	0.1351866588747858	1.413716694115407	Galenea	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
1522431	1.25	0.55	0.2534218073895767	2.159844949342983	Thermosulfurimonas	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria
1522432	1.8026689551480006	0.6670621479485549	0.5464552853844736	3.777740740879436	Pseudoduganella	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1523153	3.4	0.6	0.9047786842338604	6.408849013323177	Litorisediminicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1524249	1.4866068747318506	0.5916079783099616	0.3544434958994215	2.762994571880774	Pseudohongiella			Gammaproteobacteria	Proteobacteria	Bacteria
1524959	2.0909064216532194	0.4044018463791833	0.250952387660352	2.6564252454114063	Pseudofulvibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1525371	1.5811388300841898	0.48989794855663565	0.2638937829015427	2.4334672055841673	Neorhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1535207	0.82915619758885	0.4162331077653483	0.08816609043241931	1.0842335595760735	Barrientosiimonas	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1537716	1.8439088914585773	0.8944271909999159	0.9712337326312804	5.181247337366076	Albirhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1541818	2.47343526020784	0.7223166308571448	0.9146631706153405	5.612780191077748	Sedimentitalea	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1541822	1.6970562748477143	0.529150262212918	0.3318971999629849	2.8211432060493595	Pseudophaeobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1543703	4.69041575982343	0.3872983346207417	0.5373674184654643	5.7069864660427285	Desulfuribacillus		Bacillales	Bacilli	Firmicutes	Bacteria
1543704	1.624807680927192	0.848528137423857	0.7588633115277833	4.331298194028052	Niveispirillum	Azospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1562564	2.2469093367689204	0.6162240147749038	0.6082388097461396	4.349847593296236	Aridibacter	Blastocatellaceae	Blastocatellales	Blastocatellia	Acidobacteria	Bacteria
1572763	1.2	0.6	0.2827433388230814	2.261946710584651	Moheibacter	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1573059	1.9442222095223585	0.5477225575051661	0.4150785367070255	3.345464301234633	Sabulilitoribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1577779	1.25	0.3	0.08128870991163589	1.1780972450961724	Phaeocystidibacter	Schleiferiaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1604279	1.8973665961010275	0.7483314773547882	0.7247942896471751	4.460619068312843	Cribrihabitans	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1606872	1.9748417658131496	0.5477225575051661	0.42229309968947537	3.3981520197416937	Flavimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1608404	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	Puniceibacterium	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1609627	3.75	0.6	1.0037388528219389	7.0685834705770345	Hydrogenibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1612157	9.211558703193813	1.5100830606950981	15.577308568770393	43.70024106715866	Pararhodospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1617805	1.4974395941784433	0.7241014685307317	0.5138471662798675	3.406423288262573	Amylibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1621534	1.3480061545972777	0.4364494543886886	0.1768157713676451	1.848313785475306	Paraglaciecola	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1628153	6.170009422446582	0.29129506302439406	0.4044713331686202	5.6463633760182175	Carboxylicivirga	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria
1632780	1.742029383723223	0.8107200928842206	0.7579049124148484	4.4368657245024385	Phreatobacter	Phreatobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1648491	0.85	0.4	0.09005898940290738	1.0681415022205296	Aquihabitans	Iamiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
1648500	2.25	0.3499999999999999	0.20525072003453315	2.474004214701962	Brockia	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
1648508	1.4653426797233953	0.5808382443681714	0.33481177742754137	2.673894548775817	Ciceribacter	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1648520	1.571623364550171	0.4898979485566356	0.26546282905296864	2.418822335138686	Conyzicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1649264	2.25	1.5	3.0925052683774528	10.602875205865551	Desulfoconvexum	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
1649279	2.5	0.5	0.4581489286485115	3.9269908169872414	Epibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1649292	2.0	1.0	1.3089969389957472	6.2831853071795845	Falsochrobactrum	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1649295	2.2369522131196633	0.9814022911348536	1.442531306817178	6.896895517242068	Franconibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1649298	1.9364916731037085	1.0	1.2591176156909551	6.083668013960417	Siccibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1649331	2.9499999999999997	0.45	0.4453207586463532	4.17046424764045	Fretibacter	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria
1649453	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	Gimesia	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	Bacteria
1649460	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	Hwangdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1649461	4.0	0.4	0.4858996637552214	5.026548245743669	Imperialibacter	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1649462	1.4966629547095764	0.5477225575051661	0.30962487168457875	2.5753396198427985	Lacihabitans	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1649464	1.9364916731037085	0.4898979485566356	0.3342388849137403	2.98037647973883	Litoribrevibacter	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1649465	1.6	0.4	0.1843067690106012	2.010619298297468	Luteibaculum	Luteibaculaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1649466	2.0	0.4	0.2345722514680379	2.5132741228718345	Marinicauda	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria
1649467	0.8774964387392122	0.8774964387392122	0.3537811669051037	2.419026343264141	Mariniluteicoccus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
1649468	2.6457513110645907	0.5916079783099616	0.6730799648922579	4.917370311728509	Melaminivora	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1649472	4.999999999999999	0.3499999999999999	0.4698317263290485	5.497787143782138	Natranaerobaculum	Natranaerobiaceae	Natranaerobiales	Clostridia	Firmicutes	Bacteria
1649473	8.150460109711599	1.0452272480183435	6.6878947925592565	26.763488538456073	Nibrella	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1649474	1.75	0.55	0.3722132796034408	3.0237829290801765	Nibribacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1649476	2.8284271247461903	1.095445115010332	2.3215855303222908	9.73386882233667	Parafilimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1649480	1.284523257866513	1.284523257866513	1.1097484283266326	5.18362787842316	Planctopirus	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	Bacteria
1649481	1.5	0.85	0.6903977105498319	4.005530633326987	Pseudodonghicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1649485	1.99	0.69	0.6581133954446041	4.3137208726441445	Pustulibacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1649486	1.2576039269523234	0.468570531085106	0.18909590505816867	1.8512655921925076	Rhizorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1649490	1.1224972160321824	1.1224972160321824	0.7405500915879567	3.95840674352314	Rubinisphaera	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	Bacteria
1649493	1.5	0.15	0.02562361508084176	0.7068583470577035	Seleniivibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria
1649495	3.7224194364083982	0.4786739858690798	0.6408688816334883	5.59776942546272	Seonamhaeicola	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1649497	0.75	0.75	0.22089323345553233	1.7671458676442586	Spelaeicoccus	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1649498	5.75	0.4	0.7058111495065069	7.225663103256522	Sungkyunkwania	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1649502	1.6	1.3	1.548543378831969	6.534512719466768	Taonella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1649504	1.5	0.45	0.21470822291877742	2.1205750411731104	Texcoconibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1649642	1.51671841207315	0.4738137220537587	0.23755142925799885	2.2576804156089105	Oleiagrimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1653176	1.6369098880396822	1.0612815150664199	1.1285688522517496	5.457644520041368	Cereibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1654741	1.5811388300841898	0.5477225575051661	0.3295290308957627	2.7206990463513265	Bombella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1655196	1.2489995996796797	0.5477225575051661	0.2512705684301794	2.1491800435770427	Frondibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1656823	1.4142135623730951	0.8660254037844386	0.6629968605077357	3.847649490485592	Halanaeroarchaeum	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
1658781	2.3014567781435518	0.5503384501963821	0.5026709842314449	3.9790789147722663	Aliiroseovarius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1663717	3.464101615137755	0.5	0.647449838112938	5.441398092702653	Herbinix	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1664348	4.999999999999999	0.55	1.1443578489935573	8.639379797371932	Namhaeicola	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1676142	2.7694764848252458	0.3872983346207417	0.3110620916782243	3.369715101229377	Wenzhouxiangella	Wenzhouxiangellaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1679449	1.144395432369963	0.5989335544028476	0.2654779265024236	2.1533004587735896	Pseudooceanicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1704230	1.349073756323204	0.4472135954999579	0.18849596099731922	1.895398639335938	Aureisphaera	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1707752	1.5811388300841898	0.28284271247461906	0.09342203874041657	1.4049629462081454	Hanstruepera	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1738639	1.3416407864998738	0.5291502622129179	0.25625347858740205	2.230309534156422	Arcticiflavibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1738642	1.095445115010332	0.34641016151377546	0.09236047358641322	1.192150591895532	Pelagirhabdus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1738648	1.224744871391589	0.31622776601683805	0.08791241370730969	1.2167336027920834	Methyloterrigena	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1738651	1.4832396974191326	0.4898979485566356	0.2488029002915969	2.2827945864170918	Sphingoaurantiacus	Sphingosinicellaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1738655	1.4142135623730951	0.3872983346207417	0.15139894014603772	1.7207211628636432	Woeseia	Woeseiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1738658	2.5377155080899043	0.5291502622129179	0.5192840476818206	4.218633742818203	Sulfurirhabdus	Sulfuricellaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
1740706	8.944271909999161	0.8944271909999159	5.4325233920048275	25.132741228718345	Filobacterium	Filobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
1742974	1.7846568297574747	0.32496153618543844	0.13903205872032728	1.8219504015874832	Pyruvatibacter	Parvibaculaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1742980	2.7928480087537886	0.5291502622129179	0.5753906149662563	4.642759525538573	Aurantiacicella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1742983	1.4953487812212205	0.6191976988439284	0.3877655474349186	2.908852550582211	Occallatibacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria
1742986	1.019803902718557	1.019803902718557	0.5553267978063552	3.267256359733385	Fluviicoccus	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria	Bacteria
1742989	1.9859072976714605	0.7884191876069001	0.8368362423560778	4.918877754832607	Glutamicibacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1742990	1.5865501049788386	0.34641016151377546	0.1372491536414094	1.7266101430418093	Paeniglutamicibacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1742992	2.23606797749979	0.7871958685061722	0.9599122833006947	5.529905133296556	Paenarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1742993	1.5926912665094137	0.713877948353668	0.5255457566209198	3.571950552110889	Pseudarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1744881	2.683281572999748	0.3872983346207417	0.30090749286193164	3.2648388556215924	Sulfuricaulis	Acidiferrobacteraceae	Acidiferrobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1745211	8.215838362577491	3.464101615137755	66.5496561434586	89.41129439216492	Chania	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1747770	1.1401754250991378	0.34641016151377546	0.09657620599344682	1.2408296766961773	Egibacter	Egibacteraceae	Egibacterales	Nitriliruptoria	Actinobacteria	Bacteria
1747773	2.552175542551883	0.8732697177848319	1.354265121295633	7.001785720518807	Rhabdobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1747780	2.1213203435596424	0.4472135954999579	0.3098001712584084	2.98037647973883	Parasediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1751872	1.6613247725836149	0.6324555320336759	0.4556899816389011	3.300915518277112	Lacimicrobium	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1755817	2.0493901531919194	0.6928203230275509	0.6855395164695969	4.460619068312843	Tagaea	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1755820	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.884955592153876	Thermostilla	Thermoguttaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria
1755825	0.6324555320336759	0.6324555320336759	0.13246117687728132	1.2566370614359177	Egicoccus	Egicoccaceae	Egicoccales	Nitriliruptoria	Actinobacteria	Bacteria
1755829	4.898979485566356	0.3	0.33921987067312626	4.61717938858271	Ichthyobacterium	Ichthyobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1755832	3.8457769046058816	0.848528137423857	2.0147918189802234	10.25180195606218	Haloimpatiens	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1759331	1.2369316876852985	0.3872983346207417	0.13051341132851985	1.5050163487650254	Cnuibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1759365	1.4847696011519296	0.623573926575247	0.3879815941908567	2.908686316187122	Parviterribacter	Parviterribacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
1759371	1.4142135623730951	0.648074069840786	0.3952432427188436	2.8793172275584817	Inmirania	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1759396	1.3774493079968597	0.48989794855663565	0.22639213579545295	2.119976851233539	Marivivens	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1763447	1.284523257866513	0.458257569495584	0.1866670378484932	1.849274972787298	Halosiccatus	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
1763452	2.449489742783178	0.4472135954999579	0.3613488999450901	3.4414423257272846	Tianweitania	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1763473	1.0488088481701516	0.3872983346207417	0.1083507114312735	1.276120968474284	Marimicrobium	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1763508	1.7320508075688772	0.31622776601683805	0.12775612876273623	1.7207211628636432	Lachnotalea	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1763521	1.9364916731037085	1.9364916731037085	3.802292508725261	11.780972450961725	Paludisphaera	Isosphaeraceae	Isosphaerales	Planctomycetia	Planctomycetes	Bacteria
1763531	1.0064375693345553	0.31301691601465753	0.06930351412398286	0.9897021669395857	Confluentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1766253	1.7748239349298849	0.34641016151377546	0.15639041887632635	1.9315047148820983	Agathobacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1769012	2.1213203435596424	0.6324555320336759	0.6002018522851141	4.214888838624436	Arachidicoccus	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1769710	1.095445115010332	0.6928203230275509	0.3259107096040317	2.384301183791064	Sellimonas	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1769713	100.00000000000004	0.34641016151377546	9.413895164583973	108.82796185405304	Flexilinea	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria
1769718	1.2649110640673518	0.7483314773547882	0.4466258182048843	2.9737460455418963	Athalassotoga	Mesoaciditogaceae	Mesoaciditogales	Thermotogae	Thermotogae	Bacteria
1769726	2.116601048851672	0.34641016151377546	0.18860215298418065	2.303453782046785	Niveibacterium	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
1769729	3.4108103661409603	0.6900871797030139	1.1893574691488835	7.394544147815033	Hathewaya	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1769732	1.5491933384829668	0.6324555320336759	0.4204628526781928	3.078119592388473	Dissulfurimicrobium			Deltaproteobacteria	Proteobacteria	Bacteria
1769735	1.6124515496597098	0.34641016151377546	0.14108718209500734	1.7547981573787563	Mongoliibacter	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1773450	1.9364916731037085	0.4898979485566356	0.3342388849137403	2.98037647973883	Anseongella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
1774589	2.449489742783178	0.3872983346207417	0.2733645417515184	2.98037647973883	Lunatimonas	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1775121	1.0954451150103324	0.4898979485566356	0.17570534361975249	1.6859555354497744	Larsenimonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1775292	1.4832396974191326	0.648074069840786	0.4180127025893081	3.019853384952085	Motiliproteus	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1775424	1.8676900291268015	0.9898464007679532	1.181218067520545	5.807944815178979	Nioella	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1778601	2.783157683713741	0.5477225575051661	0.611037828926105	4.789038325952791	Apibacter	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1778653	2.1908902300206643	0.5916079783099616	0.5480434947137508	4.0719694735877034	Sulfuriferula	Sulfuricellaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
1780122	2.8284271247461903	0.28284271247461906	0.17179147360879024	2.513274122871835	Mobilisporobacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1780190	1.697056274847714	0.4866210024238576	0.28545477525850377	2.5944001788221733	Izhakiella	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1784836	2.8142494558940587	0.8366600265340756	1.3938884898811739	7.397099891149193	Fermentimonas	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1784953	1.5297058540778357	0.34641016151377546	0.1332885840143215	1.6647477033550433	Sediminivirga	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1789690	7.9843597113356575	1.0392304845413265	6.478738072436672	26.067647822828246	Flaviaesturariibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1792239	0.92	0.47	0.13243410011146556	1.3584246634122266	Caviibacter	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
1792291	2.2449944320643653	1.0392304845413265	1.6104361670773746	7.329545052457867	Marinagarivorans	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1792300	3.1622776601683795	0.5	0.5881868431373627	4.967294132898051	Abyssivirga	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1794910	2.8284271247461903	0.3872983346207417	0.3180070503269765	3.4414423257272864	Anaerosporomusa	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
