taxid	length	width	volume	surface	family	order	class	phylum	superkingdom
224380	1.6207359770526288	0.5957892135528948	0.394290399401222	3.0335753146778646	Desulfonatronaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
224463	2.9871866611893156	0.9137505773531601	1.730642486664534	8.575113921367084	Nannocystaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
224467	1.215181779429502	0.48238643963637307	0.19030853059138814	1.8415614391301942	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria
225058	1.5	1.5	1.7671458676442586	7.0685834705770345	Acidithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria
225059	1.2409673645990855	0.7071067811865476	0.3947666832845142	2.7567363654943153	Thermithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria
255472	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	Caldisphaeraceae	Acidilobales	Thermoprotei	Crenarchaeota	Archaea
255474	1.4295196269765478	0.6563046383179032	0.4050166959725954	2.947443364072816	Parvularculaceae	Parvularculales	Alphaproteobacteria	Proteobacteria	Bacteria
255475	1.5359541462776165	0.9159578464222125	0.8058643000097551	4.419810106731632	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
255526	1.0721306583576133	0.46523565655891885	0.15484423437487216	1.5670057148961725	Halothiobacillaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
255527	2.3058723144884343	0.53255938167022	0.4661049326709655	3.8579195536056634	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
255528	0.8062257748298549	0.8062257748298549	0.27439023856185624	2.042035224833366	Victivallaceae	Victivallales	Lentisphaeria	Lentisphaerae	Bacteria
267888	1.7457584847915715	0.5808980841835906	0.409445353048854	3.1859134864480168	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267889	1.6960065108378952	0.5591539517242998	0.36824694157811105	2.9792626112077136	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267890	2.1229972082093256	0.6643427515784072	0.6524794822591236	4.430895388780677	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267891	2.8165054041321835	0.9966554934125964	1.902130311836552	8.818719446350489	Moritellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267892	1.680395069485895	0.6048878635991253	0.41721435687902547	3.1932736861240074	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267893	1.918596726457378	0.49820997705808506	0.33812457666652357	3.00293541784667	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267894	2.2789781596946512	0.8604077470097036	1.142844195191638	6.160193412073317	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
292628	100.00000000000004	0.30476168981692753	7.2870452596425785	95.74370858244701	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria
316606	1.212631163367433	0.4	0.13558909928425522	1.5238372617396687	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
320583	1.2863241690866736	0.6708203932499369	0.3748801479939576	2.7108566915681354	Conexibacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
320599	1.4	0.7	0.4489859500755412	3.078760800517997	Solirubrobacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
335928	1.3756227353937618	0.7335107909132921	0.47241316842704045	3.1699741806145876	Xanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
335929	1.4409409513985172	0.5120228435317932	0.2535031089436233	2.3178503569018174	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
338190	0.7208434242404262	0.2736785217080362	0.03680294950362839	0.6197713966545495	Nitrosopumilaceae	Nitrosopumilales		Thaumarchaeota	Archaea
361606	1.0839026848241928	0.4429423784713358	0.14353017270297452	1.5082988436315274	Patulibacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
412032	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	Celerinatantimonadaceae		Gammaproteobacteria	Proteobacteria	Bacteria
412447	0.7071067811865476	0.7071067811865476	0.18512012242326534	1.5707963267948968	Criblamydiaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
414713	2.449489742783178	0.7162351457468483	0.8359346557470947	5.51164358720147	Actinospicaceae	Catenulisporales	Actinomycetia	Actinobacteria	Bacteria
414877	0.8467731452101833	0.5848035476425733	0.1747626514292141	1.5557039252040419	Catenulisporaceae	Catenulisporales	Actinomycetia	Actinobacteria	Bacteria
415002	0.9329199906264262	0.8362150777608833	0.3526734904727329	2.4508247979955002	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
449719	2.32379000772445	0.3872983346207417	0.2585558905933178	2.8274333882308142	Granulosicoccaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
449732	1.0446013635681282	0.5243610795028083	0.18745378481532107	1.7208020310573129	Litoricolaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
475964	100.00000000000004	0.5	19.60222916146132	157.0796326794897	Caldilineaceae	Caldilineales	Caldilineae	Chloroflexi	Bacteria
485255	3.831547161967765	0.4188859364120028	0.5050848500678834	5.042197212564458	Natranaerobiaceae	Natranaerobiales	Clostridia	Firmicutes	Bacteria
510685	0.85	0.25	0.037633661996127735	0.667588438887831	Sneathiellaceae	Sneathiellales	Alphaproteobacteria	Proteobacteria	Bacteria
533207	3.358571124749333	0.8366600265340756	1.6931449571926307	8.82781945618518	Acanthopleuribacteraceae	Acanthopleuribacterales	Holophagae	Acidobacteria	Bacteria
539000	2.563060418685411	0.588336550686576	0.6364135259800232	4.7373399048623535	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
543313	1.8708286933869707	0.447213595499958	0.2669840374069016	2.6284449929116933	Eubacteriales Family XII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
543314	4.898979485566356	0.8366600265340756	2.540028685420065	12.876698099213993	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
543347	2.449489742783178	0.5233175696960528	0.4892989812119153	4.027085160806352	Clostridiales Family XVI. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
543371	3.6633260496836844	0.5302203695897025	0.7620430254311124	6.102135611551043	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
543372	11.499999999999998	0.5	2.2252947962927703	18.06415775814132	Thermoanaerobacterales Family IV. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
558314	1.4168718272132785	0.5921666895600207	0.334240713099645	2.6358725753409242	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria
558415	6.911226194714717	0.29645656560948247	0.46978898911461026	6.436741272473089	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria
563798	2.0378393027018924	0.4594656227206767	0.30958503654124947	2.9415269360498884	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
563835	2.2987659968352987	0.5218141023037285	0.44022513910494326	3.76842997063668	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
563843	2.29128784747792	0.5	0.4171683933311191	3.5991465344481024	Rhodothermaceae	Bacteroidetes Order II. Incertae sedis		Bacteroidetes	Bacteria
566277	0.8	0.8	0.26808257310632905	2.010619298297468	Lentisphaeraceae	Lentisphaerales	Lentisphaeria	Lentisphaerae	Bacteria
568386	1.1842972322725414	0.5405563096732745	0.22463626866774655	2.0111827160274913	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria
570265	1.9078784028338915	0.5291502622129179	0.38077563408368215	3.1716085517589128	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea
574976	1.5650845800732873	0.24322992790977876	0.06764483107828849	1.1959270701511662	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
596498	2.25	0.4	0.2659881780039359	2.827433388230814	Nitriliruptoraceae	Nitriliruptorales	Nitriliruptoria	Actinobacteria	Bacteria
597359	2.1908902300206647	0.3872983346207417	0.24289900439464546	2.6657297628950203	Kiloniellaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
622451	1.45	0.55	0.3009383962751223	2.50542014123786	Actinopolysporaceae	Actinopolysporales	Actinomycetia	Actinobacteria	Bacteria
633392	1.1101801655587258	0.4	0.12206928114895436	1.3950935409121574	Iamiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
649777	2.9705101942901346	0.7142571613250063	1.0701338315016036	6.665542828398362	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
651809	6.999999999999999	1.25	8.078965482864376	27.48893571891069	Phaselicystidaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
655351	1.898243991605866	0.4443744102611055	0.2700166351738782	2.6500309632685823	Cohaesibacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
689704	1.0	0.32339218190420044	0.07232105350501769	1.01596650289861	Rhabdochlamydiaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
693073	4.95	0.3	0.3428262983229862	4.665265090580842	Caldisericaceae	Caldisericales	Caldisericia	Caldiserica	Bacteria
715221	8.74642784226795	0.39686269665968854	1.0654926106821814	10.904879459564206	Caldicoprobacteraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
742031	1.2365396592744562	0.5594122904254923	0.25545341164140667	2.1731511116097613	Salinisphaeraceae	Salinisphaerales	Gammaproteobacteria	Proteobacteria	Bacteria
768649	1.4142135623730951	0.8366600265340756	0.6241785562578653	3.7171825569273693	Thermosporotrichaceae	Ktedonobacterales	Ktedonobacteria	Chloroflexi	Bacteria
768668	1.4142135623730951	0.8660254037844386	0.6629968605077357	3.847649490485592	Thermogemmatisporaceae	Thermogemmatisporales	Ktedonobacteria	Chloroflexi	Bacteria
795749	8.750000000000002	0.25	0.4254240051736178	6.872233929727672	Ignavibacteriaceae	Ignavibacteriales	Ignavibacteria	Ignavibacteriae	Bacteria
908622	2.7108060108295344	0.526429605180997	0.5512144676663944	4.4832052033071115	Euzebyaceae	Euzebyales	Nitriliruptoria	Actinobacteria	Bacteria
909930	1.6397691447073577	0.47336057855281766	0.24282172757645357	2.4385107240544777	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria
990719	1.2328828005937953	0.4	0.13817346114416154	1.5492862196330708	Christensenellaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
995019	1.4615470839760727	0.9582483592122991	0.808931572255197	4.399879350033555	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1042322	1.413854555840836	0.47411533694673524	0.2184869970005706	2.105904209174041	Demequinaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1055686	4.5	0.85	2.3927482297138005	12.016591899980961	Sandaracinaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
1077264	2.7386127875258306	0.5916079783099616	0.6986065964643196	5.089961841984629	Chthonomonadaceae	Chthonomonadales	Chthonomonadetes	Armatimonadetes	Bacteria
1096778	4.500925640283447	0.761350819167864	1.9244996505066312	10.765557627904887	Thioalkalispiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1100104	4.4721359549995805	0.2449489742783178	0.20689679244073625	3.4414423257272846	Brevinemataceae	Brevinematales	Spirochaetia	Spirochaetes	Bacteria
1129771	3.4498285876703645	0.5458966475552585	0.7324285494741254	5.916403927090612	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
1185407	4.358898943540674	0.7615773105863908	1.869972635590836	10.428952032683087	Defluviitaleaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1198451	3.2396118012774835	0.5033113547800564	0.5991472313209233	5.12247176552024	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
1202464	0.65	0.15	0.01060287520586555	0.3063052837250048	Dehalococcoidaceae	Dehalococcoidales	Dehalococcoidia	Chloroflexi	Bacteria
1240483	1.2884187516294856	0.6223329772884784	0.316426825999363	2.51900903019051	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria	Bacteria
1266054	1.05	0.6	0.2403318379996192	1.9792033717615696	Algiphilaceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria
1313209	1.0	1.0	0.5235987755982988	3.1415926535897927	Oligosphaeraceae	Oligosphaerales	Oligosphaeria	Lentisphaerae	Bacteria
1331736	0.640217174588736	0.46806946386414316	0.08154213659061484	0.9414288486576894	Ruaniaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1331809	2.022853836677498	0.5334119473886841	0.40226808270492026	3.389823725681576	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1333713	1.25	0.3	0.08128870991163589	1.1780972450961724	Schleiferiaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1334117	2.5495097567963922	0.2958039891549808	0.16843216051221366	2.3692482991699237	Melioribacteraceae	Ignavibacteriales	Ignavibacteria	Ignavibacteriae	Bacteria
1400857	3.5	3.25	20.048106243806735	35.7356164345839	Candidatus Competibacteraceae		Gammaproteobacteria	Proteobacteria	Bacteria
1433378	1.7596456157673	0.715526739664019	0.6068588811302484	3.955496027814474	Motilibacteraceae	Motilibacterales	Actinomycetia	Actinobacteria	Bacteria
1460864	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	Methanocalculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
1471398	13.564659966250538	0.44497190922573976	2.0861497355529095	18.96231598567241	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria
1486721	1.2124355652982142	0.8366600265340756	0.4991931523404701	3.186820190836149	Methylothermaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
1491775	4.572198595861733	0.33763886032268264	0.39928752246956234	4.849839700499814	Proteinivoraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1495648	4.0	0.3	0.2756747553525044	3.769911184307752	Thermoflexaceae	Thermoflexales	Thermoflexia	Chloroflexi	Bacteria
1499392	1.8327741490700762	0.5557014586759217	0.39627508282980317	3.1996344200057276	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria
1570339	2.3021728866442674	1.4142135623730951	2.8757642242945587	10.228284638762611	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1573805	4.852159687009986	0.3706288023162796	0.5055077789013214	5.649683567809406	Marinifilaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria
1617891	3.0740852297878796	0.55	0.6864027611005262	5.311637965925772	Arenicellaceae	Arenicellales	Gammaproteobacteria	Proteobacteria	Bacteria
1643685	12.372350253727895	0.345079302327776	1.1456386271663108	13.412847602371178	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
1643824	0.864175660815655	0.4931693703640425	0.13111507260356897	1.3388995599159925	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
1643826	1.1656633756096266	0.4687973630505341	0.171517696361738	1.7167544597557796	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
1643948	1.7320508075688774	0.9082951062292475	0.9258406586480957	4.9423952586469815	Kosmotogaceae	Kosmotogales	Thermotogae	Thermotogae	Bacteria
1643949	3.831182689217526	0.7093380449936764	1.3758737941624226	8.537603626970114	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria
1643950	2.3396542043678297	0.48681394382608556	0.40257316795514836	3.5781995465888414	Fervidobacteriaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria
1644056	1.3765565296408695	1.2835240660643241	1.2237598567677708	5.550702352586927	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea
1644061	2.6504622272466807	0.7181861727038621	0.9391342578395349	5.980101170289638	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
1648490	1.018175747284759	0.7523659344142951	0.33721800705212585	2.406587984708595	Rubritaleaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
1655514	0.5738466694161429	0.15491933384829668	0.009843368003314685	0.2792874102115765	Pelagibacteraceae	Pelagibacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1676141	2.7694764848252458	0.3872983346207417	0.3110620916782243	3.369715101229377	Wenzhouxiangellaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1692041	2.683281572999748	0.3872983346207417	0.30090749286193164	3.2648388556215924	Acidiferrobacteraceae	Acidiferrobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1706371	1.8690441375174396	0.5732283435893846	0.4270343097195345	3.3658680472963898	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1706372	1.4245396466208164	0.4665326334589164	0.2159469857099314	2.087884359397213	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1706373	2.3644913855498575	0.4055159201064905	0.28067666556094073	3.012281243572472	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1706375	1.5709504849978355	0.565615824254873	0.3465517931707963	2.791476143227911	Spongiibacteraceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1737406	7.1719156961637776	0.5696544156935562	1.7772347274880287	12.835019025901895	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1738654	1.4142135623730951	0.3872983346207417	0.15139894014603772	1.7207211628636432	Woeseiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1740705	8.944271909999161	0.8944271909999159	5.4325233920048275	25.132741228718345	Filobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
1747769	1.1401754250991378	0.34641016151377546	0.09657620599344682	1.2408296766961773	Egibacteraceae	Egibacterales	Nitriliruptoria	Actinobacteria	Bacteria
1748772	3.2635416654411507	0.6678188844436456	1.0553994293103486	6.846959045098142	Blastocatellaceae	Blastocatellales	Blastocatellia	Acidobacteria	Bacteria
1755824	0.6324555320336759	0.6324555320336759	0.13246117687728132	1.2566370614359177	Egicoccaceae	Egicoccales	Nitriliruptoria	Actinobacteria	Bacteria
1755828	4.898979485566356	0.3	0.33921987067312626	4.61717938858271	Ichthyobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1759334	1.4847696011519296	0.623573926575247	0.3879815941908567	2.908686316187122	Parviterribacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
1763524	2.4915281981226083	2.4915281981226083	8.098340675653231	19.50210480882075	Isosphaeraceae	Isosphaerales	Planctomycetia	Planctomycetes	Bacteria
1769717	1.0669676460233537	0.5803009260803007	0.2308128579804856	1.9451557741677217	Mesoaciditogaceae	Mesoaciditogales	Thermotogae	Thermotogae	Bacteria
1771359	2.0	1.0	1.3089969389957472	6.2831853071795845	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1775411	1.9378219432059454	0.4768961588093304	0.31575074826982275	2.9032709359135445	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1804993	4.415880433163924	0.5656854249492381	1.06244105089634	7.84769593338055	Longimicrobiaceae	Longimicrobiales	Longimicrobia	Gemmatimonadetes	Bacteria
1813606	2.75039525083473	0.36475202516074723	0.2676248199740394	3.1516841960579867	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria
1827282	3.286335345030997	0.4472135954999579	0.4928002997556237	4.61717938858271	Ventosimonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1836792	1.4	0.9	0.6997897635871264	3.9584067435231387	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
1840213	2.8284271247461903	0.4898979485566356	0.5023647566551193	4.353118474162122	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1843490	3.823989554059226	0.6110644698991154	1.0613133769259102	7.340972590470388	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
1843491	11.270791522194376	0.7637133411745939	5.006322022683223	27.04174210325132	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
1853225	20.62765134473626	0.5916079783099616	5.599846985142583	38.33837288451653	Salinibacteraceae	Rhodothermales	Rhodothermia	Rhodothermaeota	Bacteria
1853227	2.6403352103801807	0.6964009090454187	0.9165496581010056	5.7765464426439745	Rubricoccaceae	Rhodothermales	Rhodothermia	Rhodothermaeota	Bacteria
1853230	2.3262191637409857	0.3783876348159033	0.244006577134446	2.7652693354398337	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1853231	2.745723380277159	1.0476895531716472	1.9737301497450153	9.037311834400732	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1853232	1.985714427992809	0.6879027942285636	0.6471767975263343	4.291348031733823	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1853234	2.8518879758916857	0.4140824579655874	0.36409284134514563	3.709959489658694	Persicobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1890422	1.095445115010332	1.095445115010332	0.6882884651454569	3.7699111843077513	Gloeobacteraceae	Gloeobacterales	Gloeobacteria	Cyanobacteria	Bacteria
1890426	1.6268681523493713	1.6268681523493713	2.254528318432016	8.314853229536405	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria
1890428	2.7395543973333476	2.7395543973333476	10.765604161640148	23.578150166580237	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria
1890431	4.541589259952083	4.541589259952083	49.048099583628435	64.79859376470242	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria
1890436	1.9238997433415004	1.9238997433415004	3.728601177672891	11.628260330853578	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria
1890438	1.6102085170230045	1.6102085170230045	2.1859739424543774	8.145431797227838	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria
1890448	2.0	2.0	4.188790204786391	12.566370614359172	Spirulinaceae	Spirulinales		Cyanobacteria	Bacteria
1890449	3.24037034920393	3.24037034920393	17.814866446946194	32.98672286269284	Microcystaceae	Chroococcales		Cyanobacteria	Bacteria
1890450	4.631948503859501	4.04605904565254	41.146174274135696	58.877018768485385	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria
1890464	7.221876048291611	7.221876048291611	197.21898207607197	163.85131571682868	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria
1890498	20.31060462227164	20.31060462227164	4386.995393446889	1295.9718752940478	Dermocarpellaceae	Pleurocapsales		Cyanobacteria	Bacteria
1890499	16.622345273697963	16.622345273697963	2404.780931553495	868.0294718791517	Xenococcaceae	Pleurocapsales		Cyanobacteria	Bacteria
1890500	6.048880160075989	6.048880160075989	115.88402295135421	114.94758026407834	Hyellaceae	Pleurocapsales		Cyanobacteria	Bacteria
1890528	5.297398455921979	5.297398455921979	77.83708158156593	88.16072518904251	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria
1890941	0.4	0.4	0.03351032163829113	0.5026548245743669	Nanoarchaeaceae	Nanoarchaeales	Nanoarchaeia	Nanoarchaeota	Archaea
1892249	3.350368958834508	3.350368958834508	19.69139713744716	35.264290075617	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Bacteria
1892251	3.057372768284839	3.057372768284839	14.963865688335915	29.366126061357942	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria
1892252	5.569716921658958	5.569716921658958	90.46862528568204	97.45769118054459	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria
1892254	11.911877224133395	11.911877224133395	884.9918021773016	445.7694377764303	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria
1892259	6.919488890586323	6.919488890586323	173.46851932327718	150.41734041305344	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria
1892263	6.324555320336758	6.324555320336758	132.4611768772814	125.66370614359175	Hapalosiphonaceae	Nostocales		Cyanobacteria	Bacteria
1903335	1.0	0.7071067811865476	0.3001390204870916	2.221441469079183	Balneicellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1903409	1.9303282433601234	0.892173543064521	1.0115851689949482	5.410412503373301	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1903410	1.6479331336266192	0.7145267214525592	0.562496003781405	3.6992010309833483	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1903411	1.9042207968558582	0.850763379294103	0.9063284784859518	5.089509909597325	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1903414	2.290964974547862	0.7619516684669797	0.916449099679834	5.483978539542598	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1903416	2.75	0.8	1.2482594810263443	6.911503837897545	Budviciaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1914233	2.3836921973475436	2.2469043726300226	6.460771767282208	16.826145381270916	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetes	Bacteria
1920240	2.1750678103415417	0.47001421609850014	0.34541270423159876	3.211690356511523	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria
1921568	1.2649110640673518	0.2	0.037643957960791216	0.7947670612636881	Micropepsaceae	Micropepsales	Alphaproteobacteria	Proteobacteria	Bacteria
1934946	0.56	0.3499999999999999	0.04265366525717641	0.6157521601035995	Immundisolibacteraceae	Immundisolibacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1937960	2.1872844044758706	0.5898423370508423	0.5342456676124279	4.053135013802176	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
1962854	6.92820323027551	0.2449489742783178	0.3226362360716736	5.33145952579004	Calditrichaceae	Calditrichales	Calditrichia	Calditrichaeota	Bacteria
1962910	1.05	0.65	0.2765256033628516	2.144136986075034	Bryobacteraceae	Bryobacterales	Acidobacteriia	Acidobacteria	Bacteria
1963268	1.9531519543716833	0.6574806252455376	0.5736363437369593	4.034306265367989	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
1963270	1.1313708498984762	1.1313708498984762	0.7582520214456948	4.021238596594936	Halococcaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
1963271	2.3169830385139116	0.750943006024688	0.9014578176817574	5.46612682599883	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea
2005519	2.5026801399074983	0.5746239856544997	0.5977414904236996	4.517924510775815	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2005520	2.0791584083568546	0.7946185504180575	0.89524844660962	5.19034410255201	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2005525	2.910494776640102	0.8988661719460613	1.638260580308879	8.218862850011972	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2008790	1.6652351384975839	0.4394290351366486	0.2295778725596485	2.2988688128999115	Thiobacillaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
